kir_native_black_male_n
""
""
""
""
""
""
""
""
""
""
953.0
""
""
""
""
""
""
""
""
""
""
""
""
73.0
""
""
""
""
""
""
""
34.0
""
24.0
""
""
333.0
217.0
601.0
761.0
47.0
260.0
1747.0
226.0
413.0
""
475.0
480.0
390.0
123.0
120.0
392.0
98.0
188.0
20.0
768.0
29.0
138.0
""
""
""
""
51.0
""
29.0
""
""
""
""
""
23.0
""
""
""
""
""
37.0
""
""
""
28.0
""
""
""
""
""
""
""
""
""
199.0
""
1602.0
62.0
23.0
""
28.0
43.0
""
""
21.0
""
""
180.0
759.0
""
""
""
""
""
""
""
67.0
2644.0
""
""
""
826.0
""
732.0
999.0
131.0
94.0
384.0
""
200.0
""
""
""
""
1758.0
55.0
208.0
139.0
""
28.0
68.0
""
""
""
20.0
634.0
36.0
""
27.0
60.0
""
""
33.0
584.0
""
""
182.0
""
""
125.0
""
""
128.0
116.0
88.0
110.0
118.0
32.0
146.0
35.0
""
47.0
68.0
140.0
73.0
""
42.0
""
185.0
177.0
221.0
1161.0
""
""
109.0
26.0
120.0
694.0
324.0
717.0
135.0
247.0
41.0
""
131.0
75.0
1048.0
263.0
208.0
""
31.0
137.0
118.0
""
166.0
""
161.0
37.0
78.0
249.0
41.0
""
""
""
79.0
1670.0
""
46.0
93.0
264.0
247.0
96.0
282.0
144.0
26.0
133.0
82.0
46.0
76.0
363.0
""
72.0
129.0
206.0
146.0
181.0
54.0
174.0
123.0
65.0
""
29.0
""
""
""
135.0
164.0
1081.0
61.0
52.0
""
403.0
22.0
211.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
167.0
""
33.0
""
""
20.0
""
225.0
""
""
151.0
23.0
""
21.0
""
""
3063.0
""
""
37.0
101.0
51.0
""
1685.0
""
""
""
115.0
""
1863.0
""
""
""
""
""
""
""
""
""
36.0
""
59.0
""
38.0
""
268.0
749.0
""
405.0
23.0
20.0
""
""
26.0
""
1064.0
""
""
31.0
""
""
""
""
""
""
58.0
""
""
103.0
24.0
25.0
21.0
""
""
291.0
712.0
158.0
""
""
""
""
35.0
""
23.0
""
21.0
""
""
""
""
""
""
""
""
""
28.0
50.0
""
""
""
76.0
""
315.0
""
""
""
""
""
""
""
20.0
""
33.0
""
""
""
""
""
""
50.0
""
""
""
""
""
""
""
""
42.0
""
""
36.0
""
""
""
""
""
130.0
""
""
""
1130.0
59.0
95.0
""
""
22.0
""
""
24.0
""
""
""
""
""
""
""
""
724.0
30.0
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
29.0
""
332.0
""
""
""
""
""
""
""
67.0
""
""
""
1212.0
""
92.0
""
107.0
""
""
192.0
22.0
45.0
""
""
""
250.0
""
""
""
""
""
47.0
362.0
726.0
""
159.0
57.0
""
34.0
""
""
""
""
""
""
""
116.0
36.0
""
83.0
35.0
50.0
""
58.0
""
72.0
508.0
""
69.0
""
""
3946.0
""
""
""
""
""
""
""
""
""
""
""
72.0
""
84.0
""
142.0
""
25.0
42.0
154.0
""
72.0
371.0
52.0
259.0
64.0
94.0
202.0
409.0
112.0
1067.0
99.0
138.0
135.0
165.0
133.0
253.0
162.0
276.0
119.0
116.0
471.0
187.0
622.0
186.0
130.0
285.0
90.0
141.0
167.0
132.0
114.0
357.0
44.0
244.0
153.0
104.0
51.0
625.0
65.0
1418.0
73.0
471.0
494.0
118.0
255.0
316.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
47.0
""
""
42.0
41.0
""
""
34.0
""
""
""
""
""
""
""
24.0
""
1216.0
""
""
27.0
54.0
145.0
""
36.0
97.0
33.0
""
""
""
22.0
578.0
""
107.0
""
""
116.0
""
29.0
""
""
""
""
""
""
312.0
20.0
88.0
""
""
""
""
""
28.0
""
304.0
""
""
97.0
""
""
313.0
""
""
48.0
""
""
""
""
""
""
""
55.0
187.0
""
""
""
3785.0
""
""
40.0
95.0
117.0
""
""
""
""
""
44.0
""
""
""
83.0
77.0
80.0
""
135.0
""
""
""
""
27.0
""
""
49.0
""
""
550.0
994.0
""
""
""
213.0
198.0
143.0
""
""
""
""
22.0
""
26.0
""
""
""
26.0
""
70.0
""
""
65.0
""
""
""
""
""
252.0
""
27.0
""
""
""
""
199.0
""
""
""
""
""
""
3969.0
""
""
""
259.0
26.0
""
""
""
""
""
69.0
""
115.0
267.0
""
43.0
""
""
""
""
""
942.0
""
27.0
""
""
405.0
""
""
""
""
""
""
65.0
262.0
24.0
65.0
28.0
""
""
""
""
44.0
5170.0
160.0
""
""
35.0
""
49.0
""
32.0
""
""
34.0
44.0
""
""
76.0
""
""
""
""
73.0
""
852.0
""
""
44.0
""
""
87.0
""
""
""
""
""
""
""
""
""
61.0
""
""
""
""
""
""
69.0
53.0
""
""
""
""
208.0
""
""
332.0
""
21.0
30.0
""
""
47.0
""
""
""
105.0
24.0
""
""
""
138.0
""
27.0
""
107.0
73.0
39.0
""
135.0
""
""
72.0
""
47.0
""
""
""
40.0
107.0
""
""
29.0
""
""
22.0
""
""
""
32.0
26.0
""
111.0
""
26.0
26.0
""
""
""
""
""
33.0
""
370.0
""
""
""
""
""
""
""
1862.0
109.0
""
""
""
32.0
55.0
678.0
""
""
47.0
""
""
""
""
66.0
48.0
43.0
""
45.0
""
60.0
""
141.0
""
""
166.0
""
""
""
25.0
""
""
""
""
""
""
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
""
79.0
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
86.0
""
30.0
46.0
22.0
140.0
""
""
43.0
""
""
81.0
""
32.0
74.0
66.0
""
56.0
22.0
636.0
""
""
54.0
26.0
""
80.0
""
798.0
46.0
""
34.0
33.0
""
""
22.0
37.0
""
""
58.0
122.0
117.0
792.0
110.0
""
104.0
53.0
""
21.0
""
""
""
91.0
64.0
42.0
""
""
114.0
""
24.0
22.0
24.0
30.0
""
40.0
37.0
""
""
191.0
27.0
58.0
146.0
607.0
""
""
21.0
42.0
""
""
""
""
""
""
83.0
158.0
184.0
42.0
57.0
""
""
""
46.0
""
""
117.0
241.0
""
""
99.0
793.0
""
""
225.0
49.0
""
""
46.0
41.0
""
706.0
""
120.0
""
222.0
50.0
20.0
73.0
752.0
1135.0
""
312.0
""
660.0
""
1080.0
215.0
""
37.0
344.0
980.0
""
23.0
37.0
""
""
25.0
""
""
64.0
""
""
""
""
""
""
""
""
""
""
648.0
61.0
""
""
""
""
""
""
""
""
486.0
""
""
""
113.0
61.0
""
81.0
""
""
""
""
28.0
""
38.0
""
""
""
35.0
""
""
""
22.0
""
""
""
""
""
""
""
""
23.0
142.0
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
150.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
83.0
""
""
""
""
""
""
""
""
""
""
2349.0
""
""
""
""
""
""
""
""
""
""
198.0
""
93.0
""
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
