kir_stycz_black_female_n
33.0
275.0
20.0
""
""
""
""
66.0
438.0
90.0
729.0
228.0
296.0
138.0
176.0
1067.0
4915.0
1688.0
37.0
""
66.0
259.0
202.0
422.0
7071.0
154.0
294.0
319.0
280.0
82.0
923.0
645.0
135.0
4807.0
204.0
1960.0
519.0
32.0
430.0
179.0
198.0
516.0
474.0
10419.0
1919.0
159.0
382.0
1517.0
144.0
293.0
98.0
205.0
445.0
273.0
304.0
885.0
1162.0
694.0
514.0
757.0
1028.0
47.0
765.0
192.0
310.0
438.0
497.0
516.0
474.0
25.0
104.0
101.0
26.0
""
64.0
""
""
""
""
""
""
""
""
""
""
""
""
30.0
41.0
2721.0
7459.0
347.0
153.0
156.0
151.0
1444.0
245.0
397.0
""
994.0
1333.0
76.0
4980.0
20409.0
112.0
373.0
224.0
169.0
236.0
777.0
328.0
17838.0
103.0
67.0
347.0
""
475.0
""
951.0
58.0
1510.0
""
820.0
859.0
4812.0
569.0
""
""
61.0
""
""
""
""
""
52.0
""
883.0
""
420.0
88.0
""
""
""
""
30.0
""
""
""
277.0
""
2936.0
""
""
""
""
""
""
""
935.0
""
""
""
""
281.0
716.0
""
1769.0
""
""
30.0
""
51.0
32.0
""
""
1376.0
""
""
""
25.0
""
26.0
""
132.0
""
""
791.0
21.0
4749.0
""
""
""
""
""
""
113.0
""
""
1125.0
142.0
62.0
""
""
""
23.0
153.0
1279.0
26699.0
""
""
288.0
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
463.0
""
""
""
""
""
""
""
3613.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
81.0
""
""
""
""
""
""
1476.0
""
""
""
""
""
""
31.0
39.0
""
""
45.0
""
""
""
""
""
""
""
""
153.0
""
""
""
25.0
""
504.0
143.0
146.0
211.0
100.0
536.0
61.0
93.0
303.0
92.0
241.0
193.0
429.0
622.0
642.0
187.0
810.0
973.0
89.0
63.0
49.0
333.0
109.0
1589.0
6348.0
360.0
244.0
""
56.0
1182.0
248.0
163.0
250.0
647.0
183.0
245.0
241.0
1111.0
115.0
274.0
661.0
743.0
366.0
819.0
1261.0
258.0
712.0
444.0
182.0
190.0
205.0
284.0
464.0
516.0
246.0
63.0
686.0
194.0
111.0
140.0
876.0
391.0
110.0
277.0
95.0
97.0
656.0
200.0
330.0
134.0
""
201.0
122.0
219.0
844.0
1344.0
283.0
51.0
80.0
327.0
149.0
515.0
""
""
""
40.0
""
""
""
""
""
416.0
87.0
61.0
""
73.0
""
157.0
""
""
103.0
""
""
""
""
314.0
""
170.0
38.0
""
""
""
""
""
""
""
98.0
35.0
""
""
153.0
""
""
""
""
""
""
""
""
6239.0
59.0
78.0
80.0
""
""
28.0
""
""
36.0
""
""
""
""
""
""
53.0
""
""
113.0
""
""
""
""
78.0
""
""
""
""
""
165.0
""
41.0
""
""
156.0
""
186.0
""
""
42.0
""
""
""
431.0
""
""
""
9484.0
25.0
""
""
169.0
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
8795.0
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2101.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
200.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
282.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4544.0
""
""
""
""
""
""
""
""
""
""
""
""
262.0
""
""
""
""
""
""
""
124.0
25.0
81.0
25.0
""
1448.0
1335.0
2444.0
3793.0
195.0
937.0
10071.0
1000.0
2443.0
43.0
2232.0
2230.0
1498.0
427.0
483.0
1962.0
307.0
853.0
52.0
3819.0
77.0
444.0
""
26.0
""
""
111.0
""
68.0
22.0
""
""
""
""
68.0
""
""
""
""
""
80.0
""
""
""
50.0
22.0
""
20.0
""
""
""
""
""
""
896.0
""
12041.0
177.0
25.0
51.0
58.0
105.0
""
21.0
53.0
""
""
646.0
3075.0
""
""
""
43.0
21.0
""
21.0
173.0
26211.0
""
21.0
21.0
3218.0
""
4755.0
6107.0
473.0
283.0
1322.0
69.0
790.0
77.0
30.0
""
42.0
13294.0
244.0
1237.0
951.0
""
107.0
298.0
""
""
""
40.0
3341.0
123.0
""
65.0
193.0
23.0
""
129.0
3702.0
""
""
788.0
49.0
""
361.0
""
""
332.0
277.0
239.0
258.0
462.0
113.0
738.0
125.0
46.0
124.0
262.0
379.0
250.0
""
142.0
""
739.0
386.0
756.0
3680.0
33.0
""
517.0
72.0
311.0
2856.0
1238.0
2450.0
435.0
976.0
101.0
""
479.0
254.0
3866.0
697.0
622.0
21.0
92.0
330.0
485.0
24.0
596.0
""
698.0
85.0
426.0
774.0
144.0
31.0
""
""
220.0
7499.0
""
87.0
280.0
1080.0
888.0
240.0
899.0
459.0
50.0
463.0
213.0
110.0
318.0
1399.0
""
268.0
431.0
852.0
645.0
757.0
171.0
464.0
440.0
198.0
65.0
104.0
""
30.0
23.0
698.0
588.0
4213.0
226.0
151.0
""
1060.0
56.0
857.0
31.0
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
""
""
""
444.0
""
108.0
22.0
""
33.0
""
879.0
""
36.0
490.0
88.0
39.0
46.0
""
""
12423.0
""
42.0
142.0
241.0
185.0
20.0
7168.0
""
""
59.0
291.0
20.0
7525.0
36.0
""
""
""
30.0
""
""
24.0
""
106.0
""
253.0
39.0
156.0
29.0
730.0
2558.0
44.0
1203.0
67.0
56.0
""
""
91.0
""
3681.0
""
""
112.0
""
""
""
""
""
""
188.0
""
""
257.0
76.0
57.0
48.0
30.0
30.0
883.0
2507.0
591.0
28.0
""
""
""
111.0
26.0
58.0
""
61.0
""
""
""
""
""
""
""
""
21.0
87.0
126.0
""
42.0
""
307.0
""
666.0
""
""
87.0
20.0
""
""
""
69.0
21.0
47.0
""
""
""
""
""
""
77.0
""
""
45.0
""
""
""
""
30.0
80.0
""
""
71.0
""
""
""
""
""
261.0
""
""
""
4189.0
145.0
261.0
""
""
54.0
24.0
22.0
62.0
""
""
24.0
70.0
21.0
39.0
""
""
2385.0
103.0
41.0
""
""
""
""
""
94.0
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
70.0
""
""
""
62.0
""
1323.0
""
""
""
""
""
""
""
179.0
""
""
45.0
4877.0
27.0
391.0
""
410.0
36.0
""
844.0
55.0
93.0
""
""
26.0
845.0
""
""
""
""
30.0
146.0
1529.0
3194.0
""
527.0
148.0
""
114.0
""
""
""
22.0
""
""
92.0
499.0
105.0
48.0
401.0
118.0
167.0
""
190.0
""
303.0
2042.0
""
295.0
21.0
""
21887.0
35.0
""
29.0
""
""
""
""
""
""
""
""
213.0
""
270.0
""
565.0
""
66.0
100.0
1067.0
28.0
296.0
1243.0
209.0
1078.0
229.0
255.0
751.0
1507.0
300.0
4273.0
459.0
597.0
438.0
497.0
453.0
971.0
454.0
1140.0
353.0
545.0
1813.0
691.0
2666.0
821.0
194.0
1093.0
275.0
529.0
659.0
615.0
407.0
1290.0
128.0
725.0
422.0
461.0
196.0
1663.0
295.0
5375.0
235.0
1882.0
1561.0
341.0
776.0
1437.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
69.0
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
130.0
115.0
""
""
117.0
106.0
""
""
73.0
24.0
23.0
64.0
""
""
""
71.0
71.0
""
5902.0
""
""
77.0
197.0
528.0
""
61.0
358.0
77.0
""
45.0
""
75.0
2273.0
""
347.0
24.0
27.0
371.0
52.0
77.0
23.0
""
""
""
22.0
""
1129.0
49.0
269.0
26.0
""
82.0
""
64.0
47.0
""
1090.0
50.0
66.0
427.0
""
23.0
968.0
""
""
137.0
""
""
""
""
25.0
""
56.0
228.0
831.0
""
""
""
18043.0
""
""
101.0
409.0
446.0
""
""
""
""
49.0
131.0
""
57.0
""
337.0
250.0
200.0
""
404.0
""
""
""
""
129.0
""
""
197.0
""
21.0
1789.0
3471.0
""
""
""
794.0
735.0
604.0
""
""
""
43.0
79.0
""
83.0
22.0
""
31.0
60.0
""
163.0
""
87.0
238.0
""
""
""
""
""
1308.0
""
96.0
49.0
""
""
57.0
537.0
""
""
""
""
""
""
19273.0
22.0
""
""
1094.0
80.0
""
""
""
""
""
201.0
""
499.0
726.0
""
117.0
53.0
51.0
""
""
""
4505.0
""
70.0
""
""
1947.0
""
""
""
""
33.0
""
233.0
820.0
134.0
207.0
54.0
""
""
""
""
122.0
27178.0
531.0
""
""
101.0
""
157.0
52.0
78.0
37.0
""
86.0
157.0
44.0
""
211.0
""
""
""
38.0
198.0
""
2893.0
""
""
118.0
28.0
""
429.0
""
""
""
""
""
""
""
""
""
227.0
24.0
27.0
""
44.0
56.0
""
272.0
114.0
""
""
""
""
722.0
""
""
1241.0
""
61.0
82.0
""
""
161.0
""
""
""
309.0
79.0
""
""
""
569.0
""
71.0
""
263.0
205.0
89.0
""
406.0
""
""
267.0
39.0
140.0
38.0
""
""
94.0
347.0
""
""
77.0
""
""
82.0
""
""
""
137.0
125.0
""
316.0
""
70.0
78.0
63.0
""
""
""
""
122.0
""
1171.0
""
""
""
""
""
""
""
8198.0
299.0
""
""
""
109.0
151.0
2719.0
31.0
70.0
125.0
""
""
26.0
54.0
163.0
209.0
195.0
""
216.0
""
229.0
""
381.0
28.0
""
588.0
""
""
""
61.0
""
""
""
""
""
""
""
""
""
116.0
""
""
""
""
""
""
""
""
""
""
""
229.0
""
""
""
""
""
""
40.0
""
""
""
98.0
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
142.0
269.0
""
118.0
167.0
89.0
726.0
53.0
""
173.0
""
35.0
248.0
""
108.0
235.0
199.0
""
169.0
63.0
2275.0
27.0
""
186.0
91.0
""
364.0
51.0
3614.0
166.0
""
113.0
116.0
76.0
""
78.0
159.0
""
33.0
171.0
317.0
324.0
3189.0
298.0
""
331.0
297.0
53.0
120.0
121.0
43.0
""
390.0
156.0
77.0
50.0
""
286.0
38.0
61.0
47.0
80.0
75.0
50.0
164.0
138.0
""
25.0
474.0
84.0
173.0
484.0
2365.0
48.0
""
46.0
123.0
""
46.0
""
""
""
""
221.0
509.0
506.0
134.0
151.0
""
75.0
22.0
110.0
""
23.0
426.0
1441.0
37.0
""
345.0
2891.0
66.0
22.0
809.0
135.0
84.0
""
172.0
187.0
""
2379.0
43.0
398.0
""
700.0
174.0
52.0
237.0
2727.0
4291.0
""
1178.0
""
2492.0
30.0
4957.0
814.0
70.0
91.0
1239.0
3409.0
83.0
99.0
111.0
""
""
50.0
""
""
212.0
""
""
""
""
40.0
""
25.0
""
55.0
""
3024.0
198.0
""
""
""
""
""
""
""
""
1892.0
""
""
""
393.0
180.0
""
185.0
""
""
27.0
""
74.0
""
166.0
""
""
""
97.0
""
""
""
47.0
""
""
26.0
""
30.0
""
32.0
""
82.0
381.0
""
""
""
""
47.0
""
""
85.0
26.0
""
35.0
""
""
""
45.0
""
""
""
""
25.0
149.0
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
83.0
""
""
""
""
""
""
""
581.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
362.0
""
33.0
""
""
""
""
""
""
""
""
8557.0
""
""
""
41.0
30.0
""
""
""
""
""
824.0
""
305.0
""
""
""
""
""
26.0
""
""
""
""
""
""
26.0
142.0
""
""
51.0
""
""
""
""
""
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
