kir_imm_pooled_male_mean
0.59062636
""
0.56568706
""
""
0.50140852
0.52396071
""
0.54170495
0.43253207
0.50358576
0.57272613
""
0.60418051
0.53182417
""
0.65573841
0.53440833
0.52725571
0.61350036
0.52167213
0.52624691
""
0.6333316
0.49077213
""
""
""
0.59235966
0.6012978
0.60884517
0.55450946
""
""
""
""
""
0.61874002
0.52412683
""
""
0.51501423
0.53690219
0.52168512
0.52573138
0.51986921
0.5275473
0.54668587
0.51970965
0.52695549
0.5601536
0.61701035
0.60087562
0.65273446
""
0.56528401
0.56610721
0.62551779
0.52782208
""
0.5092175
0.5532589
0.51009375
0.56873745
0.55669236
0.59107047
0.54501396
0.56103724
0.53365844
0.49408618
0.54045445
0.57438141
0.56803185
0.45350415
0.55937183
0.57021201
0.53131533
0.52516013
""
""
0.53947568
""
""
""
0.51987112
0.52957755
0.58537328
