kfr_stycz_pooled_male_n
8040.0
1471.0
169.0
134.0
""
1421.0
1345.0
346.0
174.0
787.0
416.0
425.0
804.0
5115.0
1007.0
535.0
37769.0
1260.0
62919.0
1117.0
1489.0
""
10555.0
1045.0
444.0
324.0
563.0
499.0
7372.0
31102.0
17682.0
4811.0
10920.0
158359.0
15656.0
4490.0
2282.0
3770.0
501.0
124.0
835.0
1429.0
1540.0
1531.0
529.0
780.0
5929.0
218.0
246.0
4442.0
674.0
119.0
595.0
1440.0
1285.0
8340.0
2355.0
10056.0
61400.0
106910.0
5256.0
11985.0
8757.0
6606.0
5165.0
1329.0
184.0
3117.0
1691.0
1988.0
40010.0
1805.0
4791.0
5489.0
2230.0
43.0
10766.0
78.0
""
128.0
168.0
77.0
260.0
847.0
270.0
403.0
422.0
89.0
38.0
2788.0
531.0
374.0
2496.0
258.0
981.0
348.0
919.0
1036.0
341.0
""
85.0
4655.0
""
166.0
1929.0
1761.0
1376.0
166.0
375.0
2957.0
3311.0
1532.0
360.0
2623.0
20.0
26451.0
1022.0
3307.0
1010.0
3592.0
233.0
102.0
922.0
23937.0
332.0
100895.0
915.0
28700.0
5716.0
200.0
5014.0
6570.0
746.0
3559.0
2869.0
3360.0
1172.0
16364.0
1697.0
125.0
4312.0
1230.0
260.0
644.0
22.0
14817.0
59116.0
5378.0
9586.0
247.0
153.0
760.0
1354.0
338.0
2587.0
3227.0
116.0
151.0
6281.0
2973.0
7308.0
1027.0
4245.0
24484.0
23529.0
47708.0
10947.0
78588.0
62707.0
1494.0
505.0
278.0
13736.0
15167.0
119906.0
46928.0
37.0
458.0
79676.0
9978.0
16141.0
479165.0
2382.0
1052.0
2239.0
2640.0
17746.0
1726.0
6262.0
56666.0
1544.0
27193.0
1667.0
7477.0
10328.0
1156.0
146.0
4365.0
29.0
108.0
197.0
4725.0
2215.0
116596.0
