kfr_imm_pooled_male_n
1648.0
88.0
697.0
""
136.0
""
""
91.0
""
422.0
55.0
22.0
""
""
25.0
149.0
""
""
76.0
""
""
141.0
""
""
31.0
106.0
51.0
""
98.0
""
""
""
""
""
53.0
255.0
""
5528.0
167.0
45.0
43.0
79.0
37.0
25.0
63.0
51.0
28.0
21.0
377.0
570.0
""
33.0
29.0
33.0
29.0
""
25.0
106.0
11759.0
""
29.0
30.0
876.0
52.0
4147.0
4321.0
115.0
210.0
413.0
51.0
568.0
28.0
38.0
36.0
128.0
11217.0
77.0
1321.0
980.0
56.0
129.0
137.0
26.0
""
""
42.0
2540.0
77.0
26.0
96.0
147.0
26.0
""
52.0
2425.0
""
""
50.0
""
""
""
""
""
""
""
""
31.0
93.0
65.0
36.0
""
""
25.0
""
98.0
31.0
""
""
""
26.0
""
72.0
513.0
""
""
47.0
""
""
165.0
""
170.0
""
78.0
""
""
""
""
289.0
""
52.0
""
41.0
""
22.0
""
40.0
""
49.0
""
37.0
""
26.0
""
""
""
""
712.0
""
""
22.0
31.0
78.0
""
205.0
116.0
""
""
""
""
""
59.0
""
45.0
""
39.0
""
47.0
""
""
""
23.0
""
21.0
""
""
""
69.0
""
662.0
""
""
""
80.0
""
29.0
""
""
""
""
""
""
""
""
""
23.0
57.0
""
""
""
""
""
""
""
""
59.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
48.0
""
""
""
35.0
""
31.0
27.0
""
""
""
173.0
""
""
50.0
66.0
""
20.0
""
""
1388.0
""
22.0
75.0
34.0
48.0
""
705.0
""
""
47.0
163.0
""
390.0
30.0
""
""
""
""
""
""
""
""
""
23.0
164.0
""
46.0
""
210.0
227.0
""
91.0
""
108.0
""
""
39.0
""
295.0
""
""
22.0
""
""
""
""
""
""
54.0
""
""
40.0
""
""
""
""
""
98.0
305.0
82.0
""
""
""
""
45.0
""
30.0
""
63.0
""
""
""
""
""
""
""
""
""
89.0
""
""
""
""
181.0
""
289.0
""
""
22.0
21.0
""
""
""
42.0
""
35.0
""
""
""
""
""
""
52.0
""
""
55.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
746.0
""
""
""
""
40.0
""
24.0
20.0
""
""
35.0
""
""
24.0
32.0
""
469.0
33.0
30.0
""
""
""
""
76.0
375.0
21.0
31.0
35.0
""
""
52.0
51.0
""
""
""
32.0
104.0
""
47.0
36.0
""
197.0
21.0
56.0
37.0
366.0
""
949.0
55.0
""
""
81.0
""
""
""
661.0
""
80.0
53.0
684.0
""
52.0
""
400.0
28.0
30.0
650.0
67.0
55.0
""
""
88.0
395.0
""
22.0
""
31.0
37.0
153.0
217.0
591.0
""
166.0
""
""
51.0
""
""
""
36.0
""
""
91.0
410.0
22.0
96.0
435.0
149.0
39.0
""
46.0
""
164.0
888.0
""
348.0
29.0
""
1686.0
37.0
""
46.0
""
20.0
""
""
""
""
21.0
""
54.0
23.0
99.0
""
250.0
76.0
158.0
77.0
1171.0
78.0
""
74.0
""
62.0
""
""
57.0
173.0
""
199.0
""
""
""
""
""
""
""
85.0
""
""
45.0
""
228.0
24.0
""
82.0
""
""
""
""
""
138.0
""
""
""
""
""
26.0
44.0
254.0
""
123.0
67.0
""
""
58.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
83.0
""
""
69.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
412.0
""
""
""
""
""
""
""
""
""
""
""
""
27.0
150.0
""
""
""
22.0
""
""
""
""
""
""
""
""
""
158.0
""
""
""
""
""
""
""
""
""
31.0
""
""
37.0
""
""
226.0
""
""
""
""
""
""
""
22.0
""
21.0
21.0
109.0
""
""
25.0
373.0
""
""
49.0
64.0
""
""
""
""
""
""
40.0
""
""
""
104.0
38.0
""
44.0
79.0
""
""
""
36.0
27.0
20.0
""
57.0
""
""
539.0
2737.0
""
""
""
48.0
378.0
143.0
""
""
""
40.0
""
35.0
28.0
28.0
""
1579.0
""
""
""
24.0
""
28.0
""
""
""
""
""
880.0
""
""
81.0
""
""
34.0
216.0
""
""
""
""
""
""
4203.0
""
52.0
""
624.0
""
""
23.0
""
""
""
332.0
""
133.0
3896.0
28.0
""
""
""
""
""
""
1329.0
""
""
22.0
44.0
315.0
""
""
""
""
29.0
32.0
48.0
96.0
""
128.0
68.0
""
""
""
""
27.0
8719.0
25.0
""
""
106.0
""
28.0
2255.0
""
34.0
21.0
25.0
""
32.0
""
40.0
29.0
""
""
""
""
""
272.0
""
42.0
113.0
""
""
60.0
20.0
""
""
45.0
""
""
""
36.0
""
""
32.0
37.0
""
""
""
""
40.0
22.0
""
""
""
""
199.0
""
""
207.0
""
""
""
""
""
51.0
302.0
27.0
""
229.0
24.0
""
""
""
320.0
73.0
""
""
40.0
41.0
""
21.0
486.0
21.0
""
35.0
20.0
""
77.0
40.0
69.0
36.0
193.0
74.0
""
89.0
28.0
""
""
50.0
""
""
""
66.0
""
32.0
""
""
""
75.0
""
""
""
""
""
""
143.0
""
322.0
""
""
""
""
""
2373.0
178.0
""
23.0
""
49.0
173.0
1137.0
""
""
""
""
67.0
238.0
30.0
73.0
31.0
36.0
26.0
21.0
1076.0
37.0
""
158.0
""
74.0
347.0
51.0
28.0
37.0
""
""
""
23.0
28.0
""
38.0
108.0
""
""
299.0
""
""
""
""
""
""
""
""
""
""
""
1012.0
""
""
""
""
21.0
""
447.0
""
68.0
""
179.0
23.0
""
""
119.0
""
47.0
""
""
""
29.0
""
32.0
39.0
29.0
""
64.0
""
""
""
""
516.0
""
""
21.0
""
""
""
""
""
""
""
""
""
""
349.0
""
""
20.0
""
""
""
""
3277.0
40.0
""
""
""
30.0
""
26.0
""
""
""
""
""
33.0
308.0
""
""
""
57.0
""
""
""
""
""
340.0
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
63.0
789.0
""
""
""
46.0
""
30.0
""
""
""
""
""
102.0
153.0
""
""
""
21.0
""
""
""
""
140.0
369.0
""
""
""
177.0
30.0
""
20.0
""
108.0
48.0
""
""
""
188.0
27.0
20.0
""
22.0
60.0
35.0
""
233.0
259.0
""
20.0
20.0
39.0
""
93.0
45.0
""
""
38.0
818.0
""
""
""
51.0
""
183.0
61.0
45.0
453.0
""
78.0
36.0
""
165.0
""
86.0
40.0
104.0
""
2904.0
367.0
""
""
58.0
""
31.0
29.0
""
""
1239.0
""
117.0
""
883.0
312.0
27.0
277.0
""
76.0
223.0
27.0
430.0
""
26.0
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
20.0
54.0
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
135.0
""
""
24.0
21.0
""
33.0
""
301.0
46.0
""
""
20.0
58.0
""
51.0
""
""
""
""
""
""
""
55.0
""
120.0
""
58.0
""
""
""
52.0
119.0
""
""
""
945.0
30.0
20.0
""
124.0
80.0
""
""
""
56.0
""
122.0
""
84.0
""
34.0
35.0
""
""
121.0
""
""
""
""
60.0
""
56.0
236.0
""
""
102.0
47.0
""
""
20.0
""
""
""
""
""
""
""
68.0
""
29.0
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
