kir_imm_white_pooled_n
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
66.0
""
""
""
45.0
""
35.0
32.0
""
""
""
163.0
""
24.0
53.0
99.0
""
26.0
""
""
1571.0
""
""
77.0
42.0
56.0
""
515.0
""
""
75.0
149.0
""
398.0
23.0
""
""
""
""
""
""
""
""
29.0
25.0
237.0
""
54.0
""
188.0
188.0
21.0
125.0
""
126.0
""
""
41.0
""
281.0
""
""
24.0
""
""
""
""
""
""
71.0
21.0
""
42.0
""
""
27.0
23.0
""
152.0
328.0
111.0
""
""
""
""
78.0
""
38.0
""
69.0
""
""
""
""
""
""
""
""
""
64.0
""
""
""
""
145.0
""
230.0
""
""
24.0
""
""
""
""
38.0
""
29.0
""
""
""
""
""
""
37.0
""
""
39.0
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
28.0
""
""
26.0
396.0
""
""
""
""
27.0
""
22.0
20.0
""
""
42.0
""
""
21.0
""
""
330.0
43.0
38.0
""
""
""
""
83.0
411.0
22.0
44.0
43.0
""
""
72.0
49.0
""
""
""
""
110.0
""
60.0
39.0
""
228.0
""
57.0
""
294.0
""
750.0
42.0
""
""
54.0
""
""
""
433.0
""
71.0
49.0
720.0
21.0
78.0
""
241.0
39.0
33.0
687.0
84.0
60.0
""
34.0
83.0
354.0
""
31.0
""
40.0
52.0
176.0
160.0
502.0
""
217.0
32.0
""
61.0
""
""
24.0
53.0
21.0
""
116.0
250.0
24.0
78.0
290.0
152.0
47.0
28.0
59.0
""
111.0
768.0
""
272.0
45.0
28.0
868.0
40.0
""
55.0
21.0
21.0
""
21.0
26.0
""
22.0
""
75.0
34.0
101.0
""
213.0
159.0
169.0
108.0
879.0
89.0
""
62.0
""
62.0
""
""
60.0
127.0
""
167.0
""
""
""
""
22.0
""
""
91.0
""
""
47.0
""
238.0
""
""
108.0
""
28.0
""
""
""
147.0
""
""
""
""
""
""
52.0
191.0
""
108.0
51.0
""
""
59.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
86.0
""
""
74.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
41.0
29.0
""
""
""
""
""
""
""
""
""
""
""
""
340.0
""
""
""
""
""
""
""
""
""
""
""
""
28.0
162.0
""
""
""
35.0
""
""
""
""
""
""
""
""
""
165.0
""
""
""
""
""
""
""
""
""
29.0
""
""
24.0
""
""
188.0
""
""
""
""
""
""
""
26.0
""
34.0
25.0
96.0
""
""
25.0
278.0
""
""
67.0
71.0
""
""
""
""
""
""
39.0
""
""
""
124.0
56.0
""
""
31.0
""
""
""
""
""
""
""
35.0
""
""
307.0
814.0
""
""
""
44.0
127.0
61.0
""
""
""
""
""
23.0
""
""
""
93.0
""
""
""
""
""
""
""
""
""
""
""
578.0
""
""
43.0
""
""
23.0
152.0
""
""
""
""
""
""
1085.0
""
""
""
362.0
""
""
""
""
""
""
47.0
""
43.0
389.0
""
""
""
""
""
""
""
315.0
""
""
""
42.0
167.0
""
""
""
""
""
""
56.0
69.0
""
73.0
""
""
""
""
""
24.0
1942.0
24.0
""
""
61.0
""
29.0
137.0
""
""
28.0
""
""
""
""
25.0
""
""
""
""
""
""
95.0
""
""
60.0
""
""
40.0
""
""
""
""
""
""
""
""
""
25.0
""
38.0
""
""
""
""
21.0
""
""
""
""
""
123.0
""
""
105.0
""
""
""
""
""
""
""
""
""
78.0
""
""
""
""
228.0
""
""
""
20.0
22.0
""
""
164.0
""
""
31.0
""
""
62.0
""
""
""
63.0
""
""
95.0
""
""
""
""
""
""
""
47.0
""
20.0
""
""
""
33.0
""
""
""
""
""
""
78.0
""
""
""
""
""
""
""
951.0
103.0
""
""
""
""
58.0
502.0
""
""
""
""
""
20.0
28.0
""
""
""
""
""
38.0
""
""
124.0
""
""
192.0
28.0
""
""
20.0
""
""
""
""
""
36.0
121.0
""
""
332.0
""
""
""
""
""
""
""
""
""
""
""
934.0
""
""
""
""
28.0
""
520.0
""
77.0
""
138.0
51.0
26.0
23.0
175.0
""
78.0
""
23.0
27.0
48.0
44.0
63.0
54.0
35.0
""
74.0
""
""
""
""
167.0
29.0
""
29.0
""
""
""
""
""
""
""
""
""
""
267.0
""
""
23.0
""
""
""
""
1678.0
55.0
""
""
""
27.0
""
21.0
""
""
""
""
""
49.0
207.0
""
""
""
68.0
""
""
""
""
""
229.0
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
""
""
20.0
""
41.0
393.0
""
""
""
48.0
""
42.0
""
""
""
""
""
99.0
125.0
""
""
""
22.0
25.0
""
""
""
123.0
138.0
""
""
""
150.0
22.0
""
""
""
40.0
27.0
""
""
""
139.0
27.0
""
""
26.0
31.0
""
""
180.0
153.0
""
""
26.0
35.0
""
57.0
36.0
""
""
44.0
516.0
""
""
""
""
""
123.0
38.0
47.0
477.0
""
69.0
""
""
40.0
""
57.0
42.0
76.0
""
1810.0
264.0
""
""
65.0
""
35.0
26.0
""
""
794.0
""
109.0
""
685.0
402.0
34.0
191.0
""
38.0
262.0
28.0
96.0
""
26.0
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
22.0
42.0
""
""
""
""
25.0
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
84.0
""
""
22.0
""
""
44.0
""
251.0
55.0
21.0
23.0
20.0
54.0
""
52.0
""
""
23.0
""
27.0
""
""
53.0
21.0
106.0
""
46.0
""
""
""
51.0
67.0
""
""
""
569.0
36.0
23.0
27.0
89.0
90.0
""
29.0
27.0
39.0
""
102.0
""
76.0
""
45.0
53.0
""
""
80.0
""
""
""
""
57.0
""
78.0
276.0
29.0
""
80.0
52.0
""
""
23.0
""
""
""
""
""
""
""
69.0
""
39.0
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
