staycz_white_male_n
842.0
4681.0
5634.0
259.0
375.0
9017.0
4319.0
10688.0
1610.0
6873.0
19463.0
16660.0
26160.0
12090.0
66876.0
41187.0
2368.0
868.0
571.0
15699.0
17714.0
78029.0
40317.0
62.0
737.0
56492.0
3762.0
15927.0
221919.0
3855.0
2249.0
2923.0
3634.0
24617.0
3269.0
9635.0
64917.0
2363.0
36091.0
2832.0
7571.0
12904.0
2187.0
313.0
6822.0
61.0
259.0
340.0
6267.0
3595.0
117457.0
