staytract_asian_male_n
""
""
""
""
""
""
""
""
""
""
""
85.0
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
29.0
32.0
""
""
""
""
""
""
""
""
""
30.0
""
""
600.0
""
""
""
""
""
""
""
""
""
""
""
""
""
243.0
""
""
""
""
""
""
""
""
""
""
""
""
""
243.0
""
""
""
""
""
""
24.0
""
""
21.0
""
""
""
""
""
111.0
""
""
""
""
""
""
""
""
""
""
""
231.0
""
""
20.0
636.0
""
""
49.0
61.0
""
""
""
""
""
""
39.0
""
""
""
86.0
28.0
""
""
31.0
33.0
""
""
""
""
""
""
""
""
""
280.0
979.0
""
""
""
29.0
304.0
124.0
""
""
""
""
""
""
""
43.0
""
112.0
""
""
""
""
""
""
""
""
""
""
""
1440.0
""
""
20.0
""
""
""
82.0
""
""
""
""
""
""
3994.0
""
""
""
844.0
""
""
""
""
""
""
55.0
""
23.0
330.0
""
""
""
""
""
""
""
2702.0
""
""
""
""
330.0
""
""
""
""
""
""
33.0
59.0
""
69.0
""
""
""
""
""
""
8401.0
""
""
""
27.0
""
""
173.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
422.0
""
""
59.0
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
146.0
""
""
115.0
""
""
""
""
""
70.0
""
""
""
90.0
""
""
""
""
212.0
25.0
""
""
""
""
""
""
211.0
""
""
51.0
""
""
32.0
""
""
""
198.0
""
""
68.0
""
""
""
""
""
""
""
39.0
""
""
""
""
""
31.0
""
""
""
""
""
""
84.0
""
""
""
""
""
""
""
2659.0
102.0
""
""
""
""
57.0
1034.0
""
""
""
""
""
""
""
52.0
""
""
""
23.0
38.0
""
""
151.0
""
""
327.0
""
""
""
""
""
""
""
""
""
31.0
63.0
""
""
198.0
""
""
""
""
""
""
""
""
""
""
""
938.0
""
""
""
""
""
""
128.0
""
24.0
""
127.0
""
""
""
113.0
""
""
""
""
""
""
""
20.0
""
""
""
82.0
""
""
""
""
582.0
22.0
""
""
""
""
""
""
""
""
""
""
""
""
422.0
""
""
23.0
""
""
""
""
5549.0
23.0
""
""
""
33.0
""
""
""
""
""
""
""
50.0
457.0
""
""
""
45.0
""
""
""
""
""
553.0
""
""
""
""
""
""
48.0
""
""
""
""
""
""
""
""
""
""
""
42.0
837.0
""
""
""
78.0
""
""
""
""
""
""
""
78.0
119.0
""
""
""
""
""
""
""
""
132.0
346.0
""
""
31.0
243.0
39.0
""
""
""
181.0
45.0
""
20.0
""
166.0
51.0
23.0
""
39.0
74.0
30.0
""
248.0
358.0
""
""
21.0
52.0
""
85.0
61.0
""
""
40.0
1343.0
""
""
""
""
""
207.0
31.0
38.0
582.0
""
80.0
""
""
74.0
""
32.0
39.0
157.0
""
6899.0
577.0
""
""
30.0
""
31.0
""
""
""
1584.0
""
73.0
""
1785.0
284.0
""
458.0
""
36.0
181.0
35.0
82.0
""
27.0
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
110.0
""
""
""
""
""
""
""
""
""
""
55.0
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
267.0
""
""
52.0
38.0
""
""
""
473.0
20.0
""
""
42.0
129.0
""
59.0
""
20.0
""
""
""
""
""
21.0
""
87.0
""
190.0
""
""
""
103.0
279.0
""
""
""
1087.0
""
""
""
269.0
55.0
""
""
""
74.0
""
110.0
""
67.0
""
36.0
""
""
""
243.0
""
""
""
""
27.0
""
43.0
260.0
""
""
187.0
83.0
""
""
""
""
""
""
""
""
""
""
38.0
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
