work_24_white_male_n
424.0
127.0
100.0
43.0
83.0
338.0
2326.0
5743.0
2814.0
5883.0
54924.0
8463.0
2789.0
1496.0
2110.0
359.0
107.0
322.0
335.0
60.0
851.0
371.0
531.0
4162.0
170.0
215.0
3200.0
650.0
114.0
428.0
1183.0
1087.0
4522.0
1578.0
5725.0
32779.0
46897.0
3763.0
7911.0
5518.0
3971.0
3506.0
1065.0
142.0
2178.0
1334.0
1494.0
21770.0
1235.0
3509.0
3920.0
1607.0
""
7386.0
100.0
""
""
26.0
""
229.0
707.0
246.0
289.0
29.0
21.0
""
2111.0
448.0
394.0
2510.0
366.0
1092.0
400.0
831.0
1063.0
375.0
""
116.0
3798.0
28.0
259.0
2020.0
1865.0
1313.0
191.0
484.0
2768.0
3211.0
1520.0
337.0
2369.0
30.0
5644.0
249.0
822.0
273.0
1766.0
129.0
87.0
608.0
9102.0
125.0
49972.0
586.0
13481.0
4626.0
254.0
2894.0
5321.0
617.0
1363.0
799.0
2918.0
1057.0
11774.0
1482.0
180.0
4000.0
1317.0
246.0
769.0
40.0
11636.0
37522.0
4822.0
8099.0
280.0
253.0
885.0
1146.0
444.0
2660.0
3147.0
156.0
202.0
5130.0
2439.0
5983.0
944.0
3819.0
10850.0
9496.0
14458.0
6898.0
37541.0
22650.0
1366.0
495.0
352.0
8966.0
9956.0
42991.0
23167.0
28.0
416.0
31606.0
2112.0
8959.0
122883.0
2116.0
1325.0
1634.0
2007.0
13914.0
1915.0
5318.0
35777.0
1281.0
19973.0
1675.0
4126.0
7225.0
1205.0
177.0
3984.0
44.0
153.0
195.0
3501.0
2002.0
65237.0
