kfr_top20_white_male_n
5585.0
1206.0
6525.0
9427.0
1438.0
7362.0
3119.0
3451.0
7575.0
986.0
12835.0
128.0
618.0
2752.0
2216.0
1060.0
652.0
493.0
1446.0
1365.0
5751.0
105.0
298.0
119.0
722.0
350.0
233.0
3693.0
607.0
79.0
48.0
159.0
385.0
25.0
218.0
204.0
380.0
600.0
1472.0
864.0
1287.0
1777.0
801.0
9223.0
2129.0
944.0
788.0
63.0
338.0
2350.0
4488.0
1309.0
1406.0
5295.0
8712.0
740.0
1889.0
135.0
6090.0
3923.0
676.0
428.0
282.0
527.0
2282.0
1362.0
1031.0
683.0
320.0
243.0
1048.0
121.0
4221.0
2670.0
3332.0
2956.0
3200.0
2633.0
2633.0
5034.0
23940.0
1835.0
1908.0
2638.0
7799.0
42.0
93.0
34.0
44.0
3099.0
5035.0
945.0
345.0
2876.0
3259.0
1946.0
1274.0
3782.0
8500.0
1025.0
12726.0
2021.0
2369.0
34346.0
1883.0
767.0
76.0
335.0
602.0
1984.0
25014.0
187.0
164.0
5127.0
594.0
439.0
382.0
297.0
541.0
843.0
413.0
173.0
1015.0
2358.0
2203.0
616.0
2924.0
108.0
1156.0
17771.0
76002.0
1041.0
42.0
1499.0
2352.0
3824.0
2042.0
495.0
287.0
1069.0
536.0
600.0
3112.0
1152.0
975.0
6074.0
12478.0
20382.0
3701.0
2395.0
2634.0
2083.0
6499.0
4909.0
63320.0
7192.0
4049.0
1525.0
913.0
11739.0
3395.0
19089.0
5844.0
11004.0
2491.0
5282.0
11239.0
3807.0
13549.0
3063.0
31170.0
1567.0
1195.0
4305.0
9553.0
2385.0
228.0
932.0
26.0
3293.0
56.0
2590.0
8527.0
2570.0
732.0
8625.0
2391.0
285.0
197.0
25.0
1180.0
1591.0
660.0
434.0
1092.0
686.0
745.0
1022.0
4497.0
1285.0
425.0
31778.0
1782.0
33567.0
752.0
2145.0
36.0
9157.0
759.0
242.0
177.0
76.0
156.0
563.0
4190.0
10071.0
4972.0
10604.0
100241.0
15438.0
5003.0
2625.0
3672.0
639.0
187.0
576.0
547.0
108.0
1522.0
672.0
917.0
7371.0
281.0
389.0
5804.0
1146.0
196.0
749.0
2111.0
1933.0
8146.0
2840.0
10020.0
58526.0
84766.0
6710.0
13995.0
9997.0
7359.0
6163.0
1845.0
255.0
3841.0
2323.0
2688.0
39226.0
2195.0
6219.0
7070.0
2950.0
""
12713.0
174.0
""
""
49.0
27.0
385.0
1205.0
420.0
499.0
48.0
41.0
""
3620.0
838.0
671.0
4467.0
643.0
1939.0
765.0
1537.0
1957.0
668.0
26.0
192.0
7035.0
45.0
466.0
3553.0
3327.0
2475.0
358.0
858.0
4960.0
5707.0
2720.0
643.0
4249.0
49.0
9482.0
425.0
1336.0
513.0
3079.0
244.0
147.0
1051.0
16289.0
238.0
89289.0
992.0
24085.0
8149.0
423.0
5122.0
9106.0
1101.0
2416.0
1296.0
5304.0
2007.0
20882.0
2646.0
307.0
7005.0
2399.0
452.0
1346.0
62.0
21770.0
71156.0
8881.0
15269.0
494.0
398.0
1503.0
2124.0
843.0
4697.0
5686.0
261.0
376.0
9100.0
4367.0
10760.0
1626.0
6931.0
19626.0
16819.0
26390.0
12200.0
67301.0
41415.0
2387.0
872.0
581.0
15765.0
17829.0
78443.0
40539.0
63.0
742.0
56780.0
3795.0
16003.0
223269.0
3880.0
2264.0
2953.0
3652.0
24775.0
3306.0
9717.0
65276.0
2377.0
36331.0
2858.0
7619.0
12966.0
2195.0
315.0
6858.0
61.0
261.0
343.0
6300.0
3621.0
118103.0
