hs_hisp_male_n
""
29.0
""
""
""
""
104.0
""
""
""
""
34.0
""
""
226.0
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
21.0
""
""
""
""
27.0
""
176.0
""
""
""
""
""
""
22.0
""
""
""
34.0
""
""
""
""
""
""
""
""
54.0
23.0
""
20.0
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
67.0
29.0
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
24.0
44.0
""
""
""
""
""
""
""
25.0
""
""
""
""
84.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
61.0
""
""
""
""
""
""
""
""
310.0
42.0
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
36.0
""
34.0
""
""
""
""
""
""
60.0
""
""
""
175.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
65.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
46.0
""
51.0
""
""
""
288.0
""
""
""
""
""
""
""
""
""
""
""
59.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
94.0
28.0
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
107.0
""
95.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
1960.0
31.0
49.0
""
""
25.0
""
""
40.0
""
24.0
""
""
373.0
""
60.0
""
""
""
""
""
91.0
22.0
63.0
23.0
""
209.0
778.0
241.0
417.0
35.0
224.0
885.0
98.0
1724.0
30.0
229.0
804.0
339.0
267.0
246.0
1005.0
26.0
191.0
63.0
679.0
53.0
2052.0
""
267.0
60.0
60.0
136.0
""
654.0
223.0
86.0
45.0
""
44.0
236.0
31.0
""
163.0
76.0
26.0
178.0
41.0
146.0
59.0
284.0
191.0
187.0
444.0
""
51.0
51.0
""
20.0
290.0
70.0
""
4083.0
42.0
""
""
54.0
""
""
""
""
""
""
162.0
207.0
""
""
""
""
20.0
""
""
47.0
3403.0
""
""
""
347.0
38.0
1075.0
3071.0
40.0
70.0
104.0
21.0
294.0
""
""
""
41.0
3656.0
39.0
412.0
250.0
""
36.0
36.0
""
""
""
""
1240.0
40.0
""
""
75.0
""
""
29.0
870.0
""
""
37.0
""
""
""
""
""
""
""
""
""
33.0
""
28.0
""
""
""
""
39.0
""
""
""
""
""
""
37.0
251.0
""
""
30.0
""
23.0
54.0
""
78.0
""
25.0
""
""
""
""
91.0
""
38.0
""
""
""
""
""
25.0
""
32.0
""
24.0
""
""
""
""
""
""
207.0
""
""
""
""
25.0
""
78.0
26.0
""
""
""
""
""
30.0
""
36.0
""
21.0
""
25.0
""
27.0
""
""
""
""
""
""
""
39.0
""
152.0
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
26.0
""
32.0
""
""
""
""
50.0
""
""
21.0
24.0
""
""
""
""
448.0
""
52.0
""
26.0
""
""
178.0
35.0
""
""
46.0
""
103.0
35.0
""
""
26.0
""
""
""
24.0
""
""
""
47.0
""
""
""
220.0
237.0
""
94.0
""
22.0
""
""
""
""
93.0
""
""
""
""
37.0
""
""
""
""
""
""
22.0
""
""
50.0
""
39.0
""
31.0
52.0
34.0
""
""
""
""
23.0
""
25.0
""
64.0
""
""
""
""
""
""
""
""
29.0
52.0
24.0
""
""
""
141.0
""
122.0
""
""
22.0
34.0
""
""
""
29.0
""
""
""
""
""
""
""
""
57.0
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
501.0
""
""
""
""
""
""
""
""
""
""
23.0
""
""
29.0
45.0
27.0
291.0
""
22.0
""
""
""
""
28.0
156.0
""
21.0
""
""
""
35.0
28.0
""
""
""
44.0
124.0
""
37.0
40.0
""
110.0
28.0
48.0
73.0
341.0
""
272.0
70.0
""
""
89.0
""
""
28.0
292.0
""
90.0
37.0
110.0
""
""
""
290.0
""
""
177.0
""
""
""
""
""
156.0
""
""
""
""
""
30.0
104.0
97.0
""
64.0
""
""
22.0
""
""
""
""
""
""
28.0
259.0
""
58.0
280.0
50.0
""
""
""
""
82.0
162.0
""
216.0
""
""
704.0
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
113.0
""
29.0
""
452.0
""
""
29.0
""
22.0
""
""
39.0
64.0
""
60.0
""
""
""
""
""
""
""
31.0
""
""
""
""
98.0
""
""
29.0
""
""
""
""
""
37.0
""
""
""
""
20.0
""
""
92.0
""
45.0
23.0
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
105.0
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
90.0
""
""
""
""
""
""
""
""
""
""
21.0
36.0
""
""
""
175.0
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
29.0
""
36.0
52.0
93.0
35.0
""
""
184.0
40.0
37.0
25.0
124.0
""
127.0
417.0
6451.0
""
""
20.0
30.0
542.0
211.0
40.0
""
59.0
69.0
""
56.0
149.0
96.0
""
2536.0
""
""
""
48.0
34.0
52.0
24.0
""
42.0
""
""
467.0
""
43.0
225.0
40.0
""
30.0
121.0
""
41.0
""
41.0
""
""
4216.0
69.0
150.0
""
439.0
66.0
""
73.0
""
67.0
20.0
570.0
""
231.0
4966.0
50.0
29.0
""
22.0
20.0
55.0
""
740.0
""
""
68.0
51.0
429.0
25.0
30.0
""
27.0
81.0
40.0
64.0
100.0
32.0
345.0
272.0
""
""
""
""
""
7921.0
22.0
""
20.0
299.0
""
50.0
3512.0
58.0
108.0
26.0
29.0
""
106.0
""
55.0
42.0
""
""
35.0
""
""
228.0
49.0
262.0
160.0
47.0
62.0
99.0
47.0
""
""
84.0
""
""
""
184.0
""
""
80.0
41.0
31.0
24.0
""
""
60.0
29.0
""
27.0
""
""
723.0
26.0
24.0
394.0
""
""
""
""
""
106.0
362.0
176.0
""
396.0
45.0
""
36.0
""
292.0
101.0
""
""
36.0
63.0
""
60.0
1770.0
32.0
""
44.0
32.0
""
79.0
64.0
103.0
26.0
358.0
68.0
""
152.0
27.0
""
""
109.0
40.0
""
27.0
50.0
49.0
34.0
""
""
""
335.0
""
""
66.0
""
""
""
176.0
""
414.0
""
""
""
22.0
35.0
2345.0
303.0
""
77.0
""
67.0
399.0
1514.0
""
""
""
""
172.0
314.0
""
341.0
29.0
47.0
69.0
22.0
1573.0
104.0
""
193.0
41.0
191.0
443.0
135.0
48.0
53.0
""
28.0
""
32.0
103.0
""
35.0
51.0
40.0
""
187.0
""
""
""
""
""
""
""
""
""
""
""
766.0
""
""
""
""
40.0
""
232.0
""
43.0
""
239.0
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
249.0
""
""
""
""
""
""
""
""
""
""
""
""
""
97.0
""
""
""
""
""
""
""
891.0
""
""
""
""
""
""
""
""
""
""
""
""
""
60.0
""
""
""
""
""
""
""
""
""
97.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
314.0
""
""
""
""
""
""
""
""
""
""
""
37.0
61.0
""
""
""
""
""
""
""
""
48.0
116.0
""
""
""
63.0
""
""
""
""
33.0
22.0
""
""
""
64.0
22.0
""
""
""
28.0
""
""
72.0
69.0
""
""
""
24.0
""
30.0
21.0
""
""
""
251.0
""
""
""
57.0
""
172.0
95.0
""
148.0
""
44.0
48.0
""
199.0
""
115.0
23.0
34.0
""
593.0
107.0
""
""
47.0
""
""
22.0
""
""
405.0
""
81.0
""
252.0
135.0
""
120.0
""
68.0
70.0
""
590.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
80.0
""
""
""
""
""
""
""
102.0
35.0
""
""
""
""
""
23.0
""
""
""
""
""
""
""
37.0
""
130.0
""
""
""
""
""
21.0
""
""
""
""
705.0
""
""
""
63.0
""
""
""
""
""
""
138.0
""
45.0
""
""
21.0
""
""
27.0
""
""
""
""
67.0
""
33.0
146.0
""
""
50.0
""
22.0
""
22.0
28.0
""
""
21.0
""
""
""
115.0
""
43.0
""
""
""
""
""
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
