somecoll_black_pooled_n
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
131.0
""
37.0
""
""
""
""
179.0
""
""
153.0
""
""
""
""
""
3092.0
""
""
37.0
85.0
39.0
""
1599.0
""
""
""
91.0
""
1623.0
""
""
""
""
""
""
""
""
""
41.0
""
59.0
""
45.0
""
214.0
690.0
""
387.0
22.0
23.0
""
""
25.0
""
917.0
""
""
35.0
""
""
""
""
""
""
59.0
""
""
85.0
21.0
25.0
26.0
""
""
279.0
645.0
177.0
""
""
""
""
30.0
""
30.0
""
24.0
""
""
""
""
""
""
""
""
""
35.0
29.0
""
""
""
77.0
""
272.0
""
""
32.0
""
""
""
""
20.0
""
27.0
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
29.0
""
""
34.0
""
""
""
""
""
124.0
""
""
""
1081.0
53.0
83.0
""
""
25.0
""
""
23.0
""
""
""
21.0
""
""
""
""
776.0
24.0
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
22.0
""
322.0
""
""
""
""
""
""
""
67.0
""
""
""
1190.0
""
121.0
""
145.0
21.0
""
205.0
""
51.0
""
""
""
245.0
""
""
""
""
""
34.0
357.0
753.0
""
133.0
48.0
""
40.0
""
""
""
""
""
""
33.0
168.0
29.0
""
114.0
48.0
46.0
""
54.0
""
94.0
498.0
""
78.0
""
""
4206.0
""
""
""
""
""
""
""
""
""
""
""
54.0
""
76.0
""
153.0
""
""
38.0
270.0
""
53.0
317.0
55.0
226.0
66.0
85.0
186.0
377.0
66.0
986.0
95.0
124.0
137.0
151.0
127.0
237.0
137.0
263.0
85.0
110.0
490.0
204.0
628.0
178.0
75.0
230.0
64.0
119.0
123.0
128.0
139.0
296.0
29.0
184.0
136.0
96.0
40.0
501.0
71.0
1286.0
70.0
459.0
452.0
98.0
241.0
276.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
30.0
""
""
31.0
25.0
""
""
29.0
""
""
""
""
""
""
20.0
21.0
""
1207.0
""
""
21.0
45.0
128.0
""
25.0
97.0
36.0
""
""
""
""
500.0
""
95.0
""
""
101.0
23.0
25.0
""
""
""
""
""
""
263.0
23.0
86.0
""
""
""
""
20.0
26.0
""
302.0
""
""
92.0
""
""
296.0
""
""
39.0
""
""
""
""
""
""
22.0
55.0
204.0
""
""
""
3680.0
""
""
34.0
107.0
98.0
""
""
""
""
""
37.0
""
23.0
""
89.0
72.0
69.0
""
97.0
""
""
""
""
20.0
""
""
42.0
""
""
542.0
906.0
""
""
""
192.0
175.0
148.0
""
""
""
""
24.0
""
20.0
""
""
21.0
""
""
63.0
""
24.0
58.0
""
""
""
""
""
288.0
""
24.0
""
""
""
""
197.0
""
""
""
""
""
""
3945.0
""
""
""
275.0
""
""
""
""
""
""
71.0
""
98.0
293.0
""
35.0
""
""
""
""
""
843.0
""
29.0
""
""
382.0
""
""
""
""
""
""
79.0
220.0
36.0
56.0
27.0
""
""
""
""
36.0
4969.0
164.0
""
""
30.0
""
47.0
""
26.0
""
""
26.0
42.0
""
""
72.0
""
""
""
""
55.0
""
721.0
""
""
36.0
""
""
80.0
""
""
""
""
""
""
""
""
""
72.0
""
""
""
""
""
""
54.0
43.0
""
""
""
""
211.0
""
""
347.0
""
22.0
27.0
""
""
48.0
""
""
""
103.0
""
""
""
""
102.0
""
28.0
""
96.0
66.0
20.0
""
123.0
""
""
86.0
""
35.0
""
""
""
35.0
105.0
""
""
22.0
""
""
23.0
""
""
""
33.0
23.0
""
102.0
""
20.0
""
""
""
""
""
""
37.0
""
311.0
""
""
""
""
""
""
""
1787.0
104.0
""
""
""
38.0
47.0
684.0
""
""
39.0
""
""
""
""
53.0
50.0
29.0
""
38.0
""
52.0
""
133.0
""
""
137.0
""
""
""
21.0
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
77.0
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
46.0
77.0
""
34.0
48.0
26.0
165.0
""
""
51.0
""
""
75.0
""
34.0
77.0
63.0
""
53.0
27.0
583.0
""
""
71.0
24.0
""
62.0
""
947.0
44.0
""
24.0
40.0
""
""
28.0
38.0
""
""
64.0
117.0
75.0
644.0
85.0
""
84.0
80.0
""
""
30.0
""
""
112.0
40.0
29.0
""
""
103.0
""
""
""
26.0
24.0
20.0
48.0
36.0
""
""
148.0
21.0
57.0
131.0
638.0
""
""
""
40.0
""
""
""
""
""
""
56.0
155.0
164.0
31.0
43.0
""
""
""
29.0
""
""
133.0
295.0
""
""
79.0
708.0
""
""
190.0
51.0
""
""
41.0
45.0
""
627.0
""
81.0
""
165.0
63.0
""
67.0
724.0
1072.0
""
270.0
""
580.0
""
1002.0
172.0
""
32.0
342.0
904.0
""
33.0
36.0
""
""
21.0
""
""
66.0
""
""
""
""
""
""
""
""
""
""
677.0
55.0
""
""
""
""
""
""
""
""
490.0
""
""
""
112.0
75.0
""
68.0
""
""
""
""
22.0
""
40.0
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
145.0
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
50.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
197.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
107.0
""
""
""
""
""
""
""
""
""
""
2149.0
""
""
""
""
""
""
""
""
""
""
174.0
""
88.0
""
""
""
""
""
""
""
""
""
""
""
""
""
65.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
