kir_24_natam_pooled_n
""
""
""
""
""
""
411.0
38.0
""
""
""
""
28.0
120.0
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
65.0
""
""
60.0
""
""
24.0
""
""
""
""
""
""
22.0
43.0
""
""
96.0
20.0
""
""
20.0
49.0
""
""
""
""
""
""
452.0
128.0
""
24.0
""
23.0
61.0
154.0
""
94.0
""
99.0
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
53.0
""
""
""
""
""
""
""
127.0
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
74.0
""
""
""
""
""
""
""
""
""
""
""
22.0
42.0
""
""
""
""
""
""
""
""
26.0
""
""
""
""
42.0
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
41.0
58.0
""
""
""
32.0
""
23.0
""
""
""
""
121.0
""
""
""
""
20.0
73.0
44.0
118.0
159.0
""
99.0
27.0
37.0
""
""
35.0
103.0
28.0
20.0
648.0
190.0
20.0
""
44.0
""
83.0
93.0
""
""
509.0
""
103.0
""
415.0
288.0
67.0
178.0
""
21.0
234.0
""
403.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.0
21.0
61.0
316.0
""
37.0
""
""
""
""
""
67.0
""
""
49.0
""
36.0
""
20.0
39.0
""
""
""
""
""
41.0
22.0
""
32.0
""
24.0
""
""
""
""
41.0
""
""
132.0
338.0
30.0
28.0
22.0
171.0
""
""
""
21.0
21.0
""
41.0
""
25.0
""
""
37.0
123.0
131.0
""
""
""
""
34.0
""
""
21.0
55.0
""
""
40.0
37.0
""
""
33.0
""
""
""
206.0
""
""
""
47.0
""
45.0
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
