hs_black_female_mean_se
0.022853261
0.047295723
""
0.030051319
""
""
""
""
""
""
""
""
""
""
""
""
0.033702258
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016815972
""
""
""
""
""
""
""
0.030378196
""
0.012765883
""
0.018607721
""
""
""
0.079412855
""
""
""
""
""
0.078842767
""
""
""
""
""
""
""
""
0.035293147
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020799169
0.020527216
0.018228156
0.054688834
0.0093180342
0.014623774
""
""
""
0.045687731
0.05803166
0.0063972767
0.012156315
""
""
0.0098532364
0.046083223
0.03863252
0.0036509219
""
""
""
""
0.050018188
""
""
0.017930724
""
0.036640979
""
0.079138033
0.037720799
""
""
""
""
""
""
""
""
0.010297072
