kir_native_white_male_n
889.0
1582.0
3407.0
1236.0
4038.0
993.0
9159.0
559.0
409.0
1548.0
1985.0
521.0
46.0
220.0
""
796.0
""
636.0
2253.0
643.0
240.0
2240.0
751.0
130.0
93.0
""
374.0
581.0
213.0
147.0
373.0
247.0
263.0
312.0
1259.0
376.0
122.0
7520.0
467.0
7647.0
216.0
537.0
""
2238.0
215.0
67.0
39.0
""
33.0
106.0
923.0
2334.0
1186.0
2618.0
22094.0
3765.0
1225.0
756.0
921.0
192.0
74.0
173.0
132.0
""
440.0
207.0
276.0
1978.0
87.0
163.0
1662.0
336.0
42.0
203.0
683.0
586.0
2464.0
921.0
2473.0
14504.0
20948.0
1977.0
3626.0
2570.0
1981.0
1845.0
600.0
105.0
1288.0
756.0
985.0
11066.0
876.0
1831.0
1963.0
1065.0
""
3278.0
82.0
""
""
""
""
106.0
359.0
142.0
151.0
""
22.0
""
986.0
303.0
231.0
1441.0
232.0
623.0
200.0
473.0
559.0
252.0
""
96.0
2165.0
27.0
151.0
1167.0
1066.0
746.0
108.0
227.0
1484.0
1490.0
729.0
199.0
1176.0
27.0
2225.0
109.0
283.0
130.0
771.0
71.0
49.0
388.0
3736.0
63.0
20180.0
346.0
5389.0
2079.0
131.0
1407.0
2112.0
325.0
649.0
296.0
1514.0
624.0
5050.0
799.0
116.0
1986.0
925.0
115.0
608.0
37.0
6436.0
18889.0
3482.0
4443.0
161.0
107.0
456.0
760.0
337.0
1388.0
1589.0
91.0
114.0
2235.0
1161.0
2557.0
360.0
1715.0
4331.0
3801.0
6002.0
2929.0
14920.0
8794.0
618.0
208.0
122.0
3435.0
4017.0
16761.0
8457.0
""
227.0
12112.0
900.0
3518.0
45735.0
1245.0
792.0
780.0
934.0
6302.0
1054.0
2546.0
15377.0
702.0
9230.0
741.0
1833.0
3200.0
720.0
139.0
1558.0
32.0
113.0
139.0
1370.0
979.0
27647.0
