staycz_hisp_pooled_n
60.0
39.0
33.0
21.0
""
""
38.0
""
473.0
143.0
105.0
336.0
86.0
204.0
309.0
223.0
1742.0
93.0
41.0
149.0
611.0
""
""
""
""
1003.0
1315.0
213.0
41.0
379.0
435.0
154.0
55.0
752.0
1374.0
68.0
1064.0
113.0
121.0
4271.0
487.0
118.0
""
20.0
33.0
284.0
7564.0
34.0
32.0
7072.0
837.0
109.0
21.0
20.0
""
42.0
97.0
""
72.0
223.0
695.0
124.0
857.0
""
242.0
7849.0
35332.0
79.0
""
1109.0
354.0
542.0
102.0
23.0
""
40.0
""
""
358.0
53.0
""
995.0
1765.0
3818.0
460.0
280.0
156.0
651.0
539.0
531.0
8402.0
437.0
288.0
39.0
20.0
450.0
114.0
895.0
480.0
804.0
99.0
568.0
1259.0
495.0
2544.0
202.0
3894.0
166.0
168.0
500.0
63517.0
2315.0
257.0
2881.0
104.0
5404.0
337.0
4352.0
9705.0
2913.0
1719.0
6418.0
1028.0
167.0
160.0
""
3042.0
1796.0
387.0
80.0
1028.0
505.0
511.0
1240.0
5744.0
738.0
719.0
27856.0
715.0
85080.0
2180.0
1393.0
22.0
11701.0
2311.0
1131.0
928.0
1873.0
1369.0
18073.0
72922.0
29952.0
3218.0
8860.0
109191.0
3484.0
1942.0
635.0
4418.0
758.0
148.0
2077.0
3839.0
4555.0
2329.0
754.0
954.0
4110.0
210.0
326.0
1959.0
333.0
87.0
538.0
1012.0
892.0
4930.0
955.0
6414.0
30148.0
59707.0
1196.0
3885.0
1913.0
1333.0
1762.0
808.0
200.0
553.0
537.0
384.0
7515.0
190.0
903.0
588.0
460.0
""
2106.0
25.0
""
""
""
""
66.0
149.0
35.0
59.0
""
""
""
570.0
53.0
38.0
358.0
24.0
245.0
160.0
219.0
174.0
30.0
""
""
713.0
""
41.0
184.0
175.0
167.0
37.0
43.0
273.0
321.0
215.0
264.0
590.0
""
7407.0
367.0
993.0
2724.0
6405.0
475.0
190.0
1525.0
29198.0
676.0
60860.0
1013.0
28893.0
2198.0
47.0
2662.0
2742.0
300.0
1861.0
1117.0
1257.0
1081.0
4373.0
1186.0
""
711.0
396.0
61.0
78.0
""
2491.0
12836.0
982.0
2375.0
49.0
42.0
257.0
176.0
83.0
754.0
1277.0
24.0
46.0
2115.0
756.0
1877.0
384.0
743.0
24783.0
25554.0
58513.0
6387.0
44116.0
59654.0
838.0
397.0
126.0
6154.0
7737.0
64686.0
26305.0
23.0
231.0
64404.0
18948.0
14946.0
486799.0
282.0
138.0
2012.0
1362.0
2125.0
342.0
986.0
10214.0
805.0
7382.0
274.0
6869.0
5591.0
133.0
""
822.0
""
""
25.0
951.0
279.0
18009.0
