wgflx_rk_pooled_pooled_n
950.0
580.0
""
2068.0
24.0
""
70.0
105.0
50.0
83.0
230.0
92.0
120.0
227.0
64.0
""
603.0
155.0
124.0
714.0
80.0
272.0
126.0
271.0
280.0
115.0
""
42.0
1085.0
""
71.0
522.0
439.0
384.0
34.0
111.0
684.0
752.0
349.0
118.0
615.0
""
4889.0
225.0
562.0
191.0
868.0
60.0
47.0
241.0
3633.0
63.0
13837.0
185.0
4470.0
1108.0
55.0
1045.0
1321.0
163.0
735.0
602.0
755.0
355.0
2509.0
432.0
34.0
818.0
380.0
58.0
253.0
""
2957.0
9756.0
1480.0
2123.0
75.0
54.0
195.0
267.0
147.0
689.0
842.0
44.0
48.0
1138.0
569.0
1226.0
206.0
835.0
3551.0
3190.0
6205.0
1914.0
11620.0
10354.0
363.0
131.0
82.0
2246.0
2563.0
18342.0
6644.0
""
131.0
11482.0
1348.0
2736.0
62794.0
583.0
367.0
424.0
521.0
3151.0
448.0
1246.0
8936.0
378.0
4874.0
370.0
1334.0
1906.0
289.0
43.0
780.0
""
48.0
69.0
813.0
501.0
17582.0
