jail_other_pooled_n
2878.0
45.0
233.0
""
""
46.0
1544.0
23.0
5534.0
22.0
2012.0
285.0
""
299.0
446.0
75.0
303.0
3263.0
154.0
71.0
1045.0
150.0
""
237.0
60.0
""
40.0
""
877.0
3713.0
262.0
445.0
""
""
40.0
58.0
""
124.0
429.0
""
26.0
642.0
391.0
666.0
105.0
423.0
2277.0
1683.0
2826.0
1231.0
9943.0
8065.0
107.0
30.0
32.0
1277.0
1691.0
18433.0
5258.0
""
47.0
9254.0
354.0
1546.0
35563.0
157.0
112.0
169.0
163.0
1493.0
210.0
643.0
5742.0
161.0
2533.0
207.0
581.0
786.0
83.0
""
343.0
""
""
21.0
447.0
296.0
16277.0
