wgflx_rk_black_male_n
""
""
""
""
41.0
82.0
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
280.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
421.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
339.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
127.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
216.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
59.0
85.0
115.0
159.0
""
49.0
492.0
54.0
105.0
""
105.0
131.0
88.0
38.0
41.0
76.0
""
49.0
""
213.0
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
51.0
""
587.0
""
""
""
""
""
""
""
""
""
""
31.0
132.0
""
""
""
""
""
""
""
""
1400.0
""
""
""
156.0
""
319.0
263.0
""
""
54.0
""
40.0
""
""
""
""
778.0
""
69.0
74.0
""
""
""
""
""
""
""
175.0
""
""
""
""
""
""
""
185.0
""
""
39.0
""
""
20.0
""
""
""
25.0
""
""
22.0
""
27.0
""
""
""
""
""
""
""
""
""
26.0
""
32.0
245.0
""
""
22.0
""
27.0
115.0
70.0
118.0
20.0
47.0
""
""
31.0
""
222.0
44.0
34.0
""
""
32.0
22.0
""
29.0
""
39.0
""
""
38.0
""
""
""
""
""
351.0
""
""
""
41.0
48.0
""
51.0
31.0
""
31.0
""
""
""
66.0
""
""
29.0
43.0
29.0
31.0
""
35.0
23.0
""
""
""
""
""
""
31.0
23.0
192.0
""
""
""
58.0
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
615.0
""
""
""
""
""
""
301.0
""
""
""
""
""
287.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
130.0
""
64.0
""
""
""
""
""
""
174.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
107.0
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
242.0
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
154.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
60.0
""
""
""
""
""
""
""
""
""
""
""
243.0
""
21.0
""
28.0
""
""
44.0
""
""
""
""
""
67.0
""
""
""
""
""
""
87.0
153.0
""
35.0
""
""
""
""
""
""
""
""
""
""
41.0
""
""
25.0
""
""
""
""
""
22.0
121.0
""
""
""
""
764.0
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
35.0
""
""
""
57.0
""
""
72.0
""
41.0
""
""
34.0
76.0
""
199.0
""
""
30.0
27.0
37.0
54.0
31.0
46.0
23.0
""
81.0
38.0
107.0
29.0
""
46.0
""
29.0
25.0
23.0
24.0
59.0
""
27.0
34.0
""
""
90.0
20.0
249.0
""
84.0
87.0
""
55.0
54.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
239.0
""
""
""
""
27.0
""
""
20.0
""
""
""
""
""
100.0
""
23.0
""
""
23.0
""
""
""
""
""
""
""
""
48.0
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
58.0
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
728.0
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
109.0
195.0
""
""
""
37.0
39.0
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
70.0
""
""
""
""
""
""
35.0
""
""
""
""
""
""
712.0
""
""
""
57.0
""
""
""
""
""
""
""
""
30.0
59.0
""
""
""
""
""
""
""
154.0
""
""
""
""
70.0
""
""
""
""
""
""
""
48.0
""
""
""
""
""
""
""
""
865.0
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
131.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
67.0
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
23.0
""
""
""
21.0
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
63.0
""
""
""
""
""
""
""
301.0
21.0
""
""
""
""
""
128.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
138.0
""
""
""
""
""
20.0
""
205.0
""
""
""
""
""
""
""
""
""
""
""
25.0
""
139.0
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
32.0
""
""
26.0
147.0
""
""
""
""
""
""
""
""
""
""
""
44.0
39.0
""
""
""
""
""
""
""
""
28.0
55.0
""
""
""
164.0
""
""
36.0
""
""
""
""
""
""
136.0
""
21.0
""
32.0
""
""
""
160.0
231.0
""
50.0
""
119.0
""
211.0
45.0
""
""
61.0
214.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
145.0
""
""
""
""
""
""
""
""
""
107.0
""
""
""
22.0
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
429.0
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
