stayhome_other_pooled_n
21.0
178.0
""
""
""
126.0
""
1006.0
49.0
405.0
""
""
""
""
""
""
51.0
""
""
""
""
""
""
""
""
373.0
""
""
""
""
25.0
""
""
120.0
""
36.0
39.0
""
""
""
64.0
""
""
27.0
79.0
""
""
""
""
124.0
33.0
""
""
""
""
91.0
""
""
""
358.0
""
""
52.0
""
""
""
22.0
20.0
""
""
22.0
""
423.0
""
""
""
54.0
""
""
42.0
""
833.0
39.0
""
171.0
""
""
""
41.0
""
""
""
""
""
""
""
23.0
""
72.0
""
""
62.0
""
""
""
""
""
74.0
""
20.0
""
""
""
""
""
22.0
""
""
50.0
""
""
""
""
""
""
25.0
""
""
""
""
26.0
33.0
""
""
26.0
""
""
""
""
84.0
""
""
""
20.0
""
25.0
33.0
""
62.0
""
31.0
44.0
""
240.0
298.0
205.0
""
""
""
""
""
24.0
410.0
""
""
""
""
24.0
89.0
27.0
""
629.0
""
217.0
78.0
""
32.0
60.0
""
""
49.0
635.0
125.0
45.0
""
170.0
""
""
31.0
71.0
47.0
""
""
69.0
64.0
52.0
62.0
303.0
56.0
""
149.0
""
46.0
245.0
34.0
30.0
29.0
""
""
""
144.0
68.0
305.0
28.0
38.0
133.0
32.0
26.0
58.0
147.0
22.0
66.0
56.0
26.0
31.0
173.0
60.0
1123.0
1180.0
134.0
33.0
189.0
113.0
357.0
37.0
355.0
25.0
452.0
672.0
""
2405.0
2132.0
59.0
217.0
23.0
30.0
201.0
121.0
40.0
919.0
381.0
159.0
994.0
""
723.0
100.0
498.0
179.0
1899.0
""
889.0
1194.0
1417.0
907.0
""
""
148.0
36.0
23.0
""
""
82.0
120.0
""
246.0
48.0
251.0
118.0
40.0
62.0
136.0
32.0
103.0
""
67.0
28.0
220.0
62.0
691.0
21.0
""
100.0
43.0
49.0
26.0
39.0
643.0
62.0
52.0
""
89.0
205.0
402.0
""
972.0
""
20.0
109.0
31.0
118.0
172.0
""
51.0
991.0
23.0
103.0
35.0
44.0
24.0
96.0
""
170.0
74.0
""
302.0
73.0
1856.0
34.0
36.0
""
31.0
""
29.0
301.0
""
""
273.0
178.0
101.0
38.0
""
67.0
63.0
148.0
619.0
2940.0
38.0
21.0
556.0
70.0
73.0
47.0
""
43.0
22.0
67.0
108.0
35.0
""
66.0
68.0
""
""
""
71.0
711.0
22.0
22.0
""
""
31.0
62.0
""
2478.0
""
""
46.0
66.0
""
28.0
27.0
""
""
""
""
""
24.0
""
24.0
20.0
26.0
""
20.0
""
29.0
31.0
31.0
""
29.0
26.0
""
181.0
54.0
""
34.0
""
44.0
""
1190.0
""
""
""
62.0
""
""
279.0
135.0
86.0
""
130.0
25.0
""
""
25.0
""
20.0
""
21.0
373.0
""
""
54.0
95.0
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
99.0
65.0
""
""
""
""
54.0
371.0
181.0
""
""
""
""
190.0
""
""
""
33.0
""
24.0
37.0
63.0
""
""
44.0
30.0
""
52.0
47.0
""
25.0
21.0
""
22.0
""
""
25.0
""
37.0
""
25.0
""
""
""
88.0
""
""
""
""
""
21.0
""
""
""
""
""
""
""
36.0
44.0
""
""
""
""
""
""
""
25.0
""
22.0
26.0
23.0
""
""
""
235.0
140.0
35.0
""
65.0
30.0
71.0
""
""
144.0
""
""
56.0
""
342.0
32.0
94.0
22.0
""
""
26.0
""
""
""
""
23.0
98.0
""
""
377.0
""
""
31.0
""
""
""
50.0
""
1267.0
211.0
219.0
137.0
""
59.0
49.0
35.0
""
63.0
""
""
41.0
20.0
""
""
41.0
""
""
""
""
""
""
""
""
129.0
""
""
""
""
20.0
""
52.0
43.0
21.0
154.0
28.0
192.0
""
""
32.0
""
""
""
385.0
""
""
38.0
1583.0
32.0
""
""
30.0
""
""
""
31.0
""
44.0
32.0
23.0
25.0
20.0
""
41.0
""
""
551.0
""
25.0
""
""
""
""
274.0
""
""
""
""
""
""
24.0
118.0
78.0
""
""
""
""
59.0
""
""
111.0
102.0
""
24.0
""
""
""
""
179.0
""
24.0
""
""
""
""
""
""
51.0
""
23.0
""
""
""
58.0
""
""
""
""
""
""
""
""
230.0
36.0
""
""
""
""
""
""
""
""
25.0
""
""
45.0
""
""
""
""
""
""
""
""
27.0
""
""
""
""
33.0
785.0
""
""
""
""
""
28.0
""
""
""
""
""
63.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
400.0
39.0
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
510.0
21.0
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
97.0
4352.0
71.0
62.0
""
""
""
""
""
98.0
""
46.0
""
""
858.0
""
133.0
56.0
29.0
73.0
41.0
61.0
467.0
138.0
338.0
156.0
36.0
348.0
1098.0
989.0
691.0
135.0
212.0
1164.0
359.0
729.0
129.0
545.0
1172.0
827.0
606.0
477.0
537.0
86.0
430.0
148.0
732.0
107.0
1161.0
""
57.0
34.0
""
170.0
""
197.0
69.0
21.0
""
""
""
63.0
""
56.0
22.0
98.0
""
219.0
""
""
""
207.0
183.0
20.0
146.0
""
""
""
""
""
106.0
343.0
40.0
1895.0
275.0
100.0
88.0
129.0
136.0
35.0
69.0
49.0
49.0
39.0
425.0
729.0
""
36.0
53.0
64.0
39.0
""
48.0
235.0
3406.0
25.0
69.0
61.0
950.0
39.0
1766.0
1574.0
256.0
269.0
701.0
123.0
505.0
68.0
109.0
56.0
91.0
5398.0
168.0
587.0
423.0
117.0
230.0
274.0
30.0
""
32.0
81.0
1610.0
88.0
57.0
152.0
211.0
47.0
41.0
110.0
1178.0
41.0
""
118.0
28.0
""
""
""
""
32.0
""
""
66.0
210.0
74.0
123.0
39.0
""
81.0
""
137.0
39.0
22.0
""
""
64.0
39.0
209.0
1164.0
""
23.0
104.0
""
""
304.0
42.0
317.0
36.0
164.0
""
""
42.0
""
541.0
47.0
111.0
44.0
67.0
20.0
64.0
""
113.0
21.0
97.0
""
38.0
49.0
44.0
31.0
""
""
""
909.0
""
""
46.0
86.0
172.0
""
515.0
151.0
""
61.0
37.0
""
32.0
101.0
""
103.0
43.0
132.0
80.0
98.0
42.0
47.0
40.0
32.0
22.0
38.0
""
25.0
""
120.0
37.0
816.0
""
""
31.0
177.0
33.0
46.0
""
""
""
""
""
""
""
""
""
59.0
128.0
""
""
""
""
""
""
""
""
151.0
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
29.0
""
""
""
133.0
""
44.0
23.0
200.0
51.0
111.0
61.0
32.0
65.0
42.0
454.0
25.0
56.0
249.0
185.0
60.0
81.0
44.0
34.0
1597.0
46.0
41.0
173.0
132.0
157.0
28.0
1910.0
46.0
38.0
94.0
425.0
48.0
1171.0
99.0
27.0
""
20.0
46.0
27.0
""
64.0
32.0
66.0
55.0
247.0
44.0
211.0
74.0
479.0
612.0
53.0
269.0
83.0
171.0
""
27.0
145.0
""
955.0
20.0
26.0
138.0
""
34.0
""
30.0
46.0
26.0
215.0
43.0
""
161.0
86.0
81.0
66.0
66.0
56.0
482.0
710.0
253.0
77.0
43.0
24.0
""
153.0
59.0
117.0
24.0
147.0
""
91.0
""
43.0
""
32.0
23.0
120.0
78.0
342.0
157.0
285.0
33.0
""
993.0
20.0
745.0
28.0
98.0
299.0
56.0
151.0
""
""
199.0
70.0
149.0
""
""
""
""
42.0
49.0
98.0
""
30.0
199.0
26.0
""
41.0
134.0
107.0
108.0
22.0
101.0
80.0
87.0
""
28.0
215.0
49.0
331.0
29.0
56.0
41.0
2346.0
230.0
238.0
153.0
70.0
221.0
183.0
194.0
286.0
26.0
""
479.0
143.0
161.0
101.0
25.0
""
2395.0
341.0
240.0
""
""
34.0
31.0
221.0
959.0
82.0
141.0
185.0
43.0
24.0
215.0
175.0
""
""
""
42.0
428.0
47.0
167.0
163.0
""
835.0
109.0
232.0
62.0
707.0
""
2279.0
194.0
""
52.0
123.0
48.0
""
69.0
1419.0
""
208.0
91.0
1328.0
28.0
185.0
27.0
374.0
101.0
49.0
677.0
132.0
97.0
""
46.0
113.0
508.0
""
40.0
""
41.0
69.0
298.0
440.0
693.0
23.0
295.0
69.0
""
162.0
""
""
29.0
53.0
34.0
""
142.0
495.0
76.0
109.0
391.0
173.0
111.0
31.0
100.0
23.0
166.0
1013.0
""
326.0
49.0
29.0
1805.0
39.0
""
80.0
23.0
34.0
""
29.0
35.0
32.0
48.0
26.0
159.0
""
287.0
""
421.0
44.0
232.0
179.0
1256.0
165.0
20.0
149.0
""
109.0
""
""
138.0
337.0
20.0
389.0
44.0
26.0
37.0
""
30.0
43.0
""
274.0
""
""
81.0
44.0
389.0
60.0
""
190.0
""
56.0
49.0
48.0
""
245.0
""
""
34.0
22.0
46.0
70.0
85.0
535.0
""
177.0
206.0
""
28.0
189.0
""
""
""
""
31.0
26.0
""
""
""
""
""
""
22.0
37.0
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
42.0
31.0
""
""
""
""
81.0
""
""
196.0
""
""
308.0
""
""
24.0
""
""
""
""
""
""
""
""
""
28.0
""
94.0
30.0
""
""
105.0
75.0
22.0
""
24.0
38.0
39.0
""
""
""
27.0
52.0
""
32.0
773.0
""
""
57.0
20.0
23.0
""
40.0
28.0
30.0
""
41.0
""
70.0
320.0
""
""
""
40.0
""
""
33.0
""
""
""
""
35.0
""
390.0
""
""
30.0
""
31.0
42.0
41.0
""
""
110.0
20.0
""
70.0
""
39.0
539.0
""
""
27.0
""
""
""
""
51.0
24.0
59.0
49.0
224.0
""
""
52.0
1011.0
""
""
103.0
152.0
70.0
""
""
""
""
24.0
101.0
""
""
""
146.0
98.0
23.0
""
62.0
26.0
""
""
25.0
25.0
""
20.0
64.0
""
32.0
1098.0
2265.0
""
""
""
116.0
276.0
117.0
""
""
""
32.0
""
26.0
29.0
""
""
111.0
""
""
25.0
""
""
28.0
""
""
""
""
""
967.0
""
""
116.0
""
""
47.0
450.0
""
""
""
""
""
""
2815.0
""
""
""
762.0
""
""
""
""
""
""
134.0
""
148.0
986.0
""
""
37.0
""
""
""
""
775.0
""
""
""
""
339.0
""
""
""
""
""
33.0
178.0
146.0
20.0
183.0
28.0
""
""
""
""
45.0
4213.0
67.0
""
""
123.0
""
70.0
164.0
""
""
66.0
26.0
""
29.0
""
70.0
22.0
""
""
""
22.0
""
259.0
""
""
186.0
""
""
98.0
29.0
""
""
43.0
""
""
""
25.0
""
68.0
""
35.0
""
""
""
""
57.0
""
""
""
""
""
262.0
""
""
211.0
""
""
""
""
""
31.0
""
46.0
""
153.0
""
""
""
""
406.0
""
""
""
44.0
36.0
""
""
418.0
""
""
76.0
26.0
""
128.0
""
""
33.0
142.0
""
""
163.0
""
""
""
""
""
""
""
77.0
""
31.0
""
""
22.0
84.0
""
""
""
""
""
""
195.0
""
""
""
""
""
""
""
2357.0
304.0
""
""
""
23.0
191.0
1148.0
""
""
38.0
""
""
42.0
31.0
57.0
47.0
25.0
""
31.0
50.0
23.0
""
270.0
22.0
""
493.0
31.0
""
40.0
29.0
""
""
""
""
""
98.0
125.0
31.0
""
719.0
""
""
""
""
39.0
""
""
""
""
""
""
2350.0
""
""
27.0
34.0
77.0
31.0
757.0
""
165.0
""
421.0
39.0
""
34.0
167.0
""
59.0
""
""
32.0
""
48.0
63.0
59.0
53.0
29.0
129.0
""
""
33.0
""
452.0
57.0
""
68.0
""
25.0
""
""
""
55.0
35.0
""
22.0
""
537.0
""
""
49.0
""
""
40.0
""
3281.0
101.0
""
34.0
30.0
90.0
""
58.0
""
""
20.0
""
""
90.0
464.0
45.0
""
51.0
101.0
""
41.0
28.0
""
""
431.0
30.0
""
""
""
24.0
""
68.0
30.0
26.0
""
""
22.0
42.0
""
""
54.0
23.0
""
157.0
1272.0
25.0
""
""
119.0
22.0
53.0
""
""
33.0
""
23.0
259.0
335.0
""
""
""
48.0
""
23.0
""
20.0
331.0
360.0
""
""
53.0
504.0
40.0
""
49.0
""
108.0
47.0
""
40.0
""
551.0
44.0
65.0
""
104.0
116.0
24.0
""
595.0
621.0
""
70.0
31.0
214.0
""
279.0
134.0
29.0
34.0
139.0
1560.0
39.0
""
56.0
""
46.0
392.0
99.0
161.0
1158.0
""
223.0
45.0
20.0
107.0
""
117.0
165.0
330.0
75.0
6780.0
1281.0
59.0
36.0
117.0
""
133.0
39.0
38.0
22.0
4167.0
""
240.0
""
2189.0
1014.0
92.0
1065.0
""
122.0
399.0
48.0
431.0
""
117.0
""
""
""
86.0
""
""
""
28.0
""
""
31.0
""
24.0
""
65.0
""
59.0
230.0
""
""
""
""
40.0
33.0
""
37.0
""
""
63.0
""
""
""
51.0
""
""
""
""
32.0
64.0
""
""
""
""
""
""
""
""
""
""
""
""
91.0
""
""
29.0
27.0
29.0
326.0
""
""
48.0
43.0
27.0
64.0
""
624.0
66.0
28.0
73.0
39.0
77.0
""
78.0
""
34.0
34.0
24.0
""
""
""
60.0
21.0
225.0
""
126.0
""
28.0
28.0
87.0
137.0
30.0
""
""
1570.0
51.0
37.0
38.0
202.0
81.0
""
44.0
35.0
64.0
""
316.0
""
181.0
""
66.0
40.0
26.0
73.0
128.0
""
""
""
23.0
75.0
""
98.0
433.0
42.0
""
160.0
88.0
40.0
""
42.0
""
""
""
55.0
""
""
""
200.0
""
103.0
""
38.0
""
41.0
""
70.0
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
