kir_native_white_male_mean
0.65128505
0.5591898
""
0.65850306
0.60862881
0.58671403
0.60039479
0.60971838
0.57012498
0.61410856
0.60801405
0.61634725
0.58051372
0.59288698
0.56269401
0.58978158
0.58297002
0.5704872
0.52937436
0.59155208
0.6031478
0.5728119
0.59094208
0.56758958
0.68458623
0.54306901
0.57767123
0.61613619
0.58704799
0.61136049
