stayhome_black_male_n
1625.0
519.0
557.0
1460.0
309.0
968.0
82.0
3549.0
91.0
556.0
""
40.0
""
""
144.0
""
92.0
41.0
""
""
""
""
107.0
""
""
""
""
""
149.0
""
""
""
83.0
21.0
""
20.0
""
""
""
""
""
33.0
716.0
""
10805.0
182.0
47.0
44.0
50.0
124.0
""
27.0
64.0
""
""
697.0
2263.0
""
""
""
41.0
23.0
""
23.0
274.0
23102.0
""
27.0
28.0
2676.0
20.0
5116.0
5279.0
362.0
266.0
1165.0
59.0
851.0
57.0
35.0
25.0
70.0
13036.0
181.0
1205.0
1210.0
23.0
84.0
227.0
""
""
21.0
62.0
3324.0
99.0
27.0
97.0
191.0
""
""
98.0
3498.0
""
""
609.0
56.0
""
273.0
""
""
344.0
283.0
259.0
264.0
460.0
127.0
587.0
92.0
47.0
141.0
204.0
406.0
225.0
""
163.0
""
593.0
390.0
864.0
4082.0
32.0
""
437.0
90.0
321.0
2446.0
1073.0
2241.0
371.0
839.0
84.0
""
417.0
212.0
3475.0
749.0
511.0
23.0
86.0
306.0
446.0
26.0
538.0
""
520.0
80.0
319.0
745.0
144.0
43.0
""
""
262.0
5957.0
""
91.0
246.0
910.0
799.0
274.0
1040.0
453.0
50.0
482.0
220.0
131.0
240.0
1107.0
22.0
216.0
361.0
632.0
478.0
581.0
183.0
448.0
392.0
143.0
70.0
113.0
""
39.0
37.0
540.0
519.0
3715.0
261.0
185.0
""
1155.0
70.0
724.0
45.0
""
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
77.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
92.0
""
""
""
468.0
24.0
107.0
42.0
""
42.0
""
801.0
""
46.0
469.0
99.0
53.0
71.0
22.0
21.0
8865.0
""
61.0
153.0
255.0
173.0
23.0
5700.0
""
24.0
68.0
347.0
""
5753.0
45.0
""
""
20.0
28.0
""
""
35.0
""
112.0
""
203.0
58.0
173.0
27.0
734.0
2303.0
38.0
1185.0
82.0
81.0
""
""
80.0
""
3350.0
""
""
118.0
""
""
""
""
""
""
211.0
""
""
352.0
79.0
83.0
55.0
48.0
32.0
848.0
2268.0
569.0
20.0
""
""
""
156.0
26.0
83.0
""
78.0
""
""
""
""
""
""
""
""
""
113.0
124.0
""
49.0
""
329.0
""
1054.0
""
""
51.0
27.0
""
""
""
93.0
26.0
59.0
""
""
""
""
""
""
124.0
""
""
32.0
""
24.0
""
36.0
22.0
89.0
""
""
76.0
25.0
""
""
""
""
284.0
""
""
""
3520.0
149.0
262.0
""
""
71.0
52.0
21.0
44.0
""
""
24.0
39.0
""
39.0
""
""
1967.0
83.0
48.0
""
""
""
""
35.0
108.0
""
""
""
""
""
""
22.0
""
""
""
""
26.0
""
""
31.0
""
97.0
""
""
""
100.0
""
1176.0
24.0
""
""
""
""
""
""
269.0
""
""
47.0
3898.0
29.0
351.0
""
423.0
55.0
""
809.0
59.0
92.0
""
""
78.0
897.0
""
""
""
22.0
32.0
167.0
1333.0
2748.0
""
454.0
114.0
""
122.0
""
""
""
35.0
""
""
73.0
443.0
94.0
76.0
389.0
141.0
178.0
""
196.0
""
385.0
2002.0
""
315.0
27.0
""
15633.0
56.0
""
33.0
""
""
""
""
""
""
""
""
187.0
""
292.0
""
547.0
""
109.0
121.0
968.0
55.0
223.0
1221.0
180.0
840.0
272.0
275.0
735.0
1528.0
241.0
3620.0
374.0
463.0
421.0
516.0
492.0
898.0
400.0
1075.0
317.0
408.0
1576.0
674.0
2262.0
707.0
207.0
972.0
258.0
542.0
529.0
511.0
381.0
1217.0
117.0
619.0
437.0
377.0
187.0
1564.0
229.0
5057.0
224.0
1530.0
1747.0
322.0
805.0
1133.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
95.0
""
""
65.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
94.0
130.0
""
""
122.0
132.0
""
""
81.0
24.0
31.0
54.0
""
""
29.0
63.0
53.0
""
4489.0
""
""
75.0
164.0
418.0
""
76.0
322.0
99.0
""
38.0
""
78.0
1980.0
""
314.0
37.0
45.0
393.0
69.0
114.0
22.0
""
""
""
29.0
""
1057.0
28.0
242.0
35.0
""
65.0
20.0
70.0
63.0
""
1065.0
30.0
65.0
355.0
""
31.0
1101.0
""
""
145.0
""
""
""
""
35.0
""
52.0
178.0
664.0
""
""
""
13904.0
""
""
111.0
347.0
373.0
26.0
""
""
""
42.0
154.0
""
80.0
""
314.0
210.0
170.0
""
405.0
""
""
""
""
88.0
""
""
180.0
""
32.0
2013.0
3647.0
""
""
""
662.0
731.0
518.0
""
""
""
46.0
53.0
""
71.0
""
""
57.0
57.0
""
139.0
""
52.0
172.0
""
""
""
""
""
1217.0
""
81.0
49.0
""
""
45.0
717.0
""
""
""
""
""
""
14833.0
20.0
""
""
1128.0
65.0
""
""
""
""
""
213.0
""
397.0
1095.0
""
115.0
44.0
40.0
""
""
""
3669.0
""
65.0
""
""
1343.0
""
""
""
""
37.0
33.0
231.0
736.0
117.0
234.0
80.0
""
""
""
""
104.0
19605.0
484.0
""
""
101.0
""
143.0
82.0
71.0
37.0
""
99.0
135.0
38.0
""
246.0
31.0
""
""
32.0
170.0
""
2773.0
""
""
141.0
""
""
302.0
""
""
""
31.0
""
""
""
25.0
""
205.0
24.0
29.0
""
38.0
46.0
23.0
194.0
95.0
""
""
""
""
685.0
""
""
1078.0
""
46.0
68.0
""
""
143.0
""
""
""
312.0
59.0
""
""
""
452.0
""
47.0
""
278.0
253.0
75.0
31.0
474.0
""
""
260.0
29.0
125.0
53.0
""
""
98.0
334.0
""
""
99.0
""
""
60.0
""
23.0
""
102.0
101.0
""
262.0
""
70.0
72.0
53.0
""
""
32.0
""
124.0
""
1186.0
""
""
""
""
""
""
""
6892.0
367.0
""
""
""
108.0
194.0
2486.0
41.0
52.0
115.0
""
""
38.0
26.0
188.0
190.0
114.0
""
138.0
""
177.0
""
470.0
42.0
""
645.0
22.0
""
21.0
64.0
""
""
""
""
""
""
""
""
""
157.0
""
""
""
""
""
""
""
""
""
""
""
282.0
""
""
""
""
""
""
62.0
""
""
""
120.0
""
""
""
52.0
""
""
""
""
""
""
""
""
""
""
149.0
288.0
34.0
120.0
184.0
82.0
647.0
55.0
""
172.0
""
39.0
246.0
""
95.0
244.0
242.0
""
129.0
85.0
2371.0
27.0
""
196.0
95.0
""
300.0
59.0
3826.0
153.0
""
119.0
137.0
82.0
""
90.0
128.0
""
34.0
200.0
390.0
356.0
2815.0
370.0
""
357.0
279.0
41.0
81.0
90.0
59.0
""
448.0
170.0
104.0
57.0
""
302.0
40.0
88.0
69.0
75.0
68.0
42.0
161.0
102.0
""
33.0
519.0
86.0
227.0
557.0
2593.0
46.0
""
49.0
158.0
""
46.0
""
""
""
""
207.0
577.0
649.0
125.0
156.0
""
53.0
21.0
149.0
""
22.0
468.0
1282.0
32.0
""
291.0
2757.0
58.0
32.0
711.0
129.0
78.0
23.0
154.0
178.0
""
2611.0
65.0
339.0
26.0
605.0
203.0
63.0
198.0
2799.0
3636.0
""
976.0
""
2003.0
30.0
3622.0
703.0
81.0
89.0
1101.0
3756.0
69.0
93.0
140.0
""
""
59.0
""
""
239.0
""
25.0
""
""
46.0
""
21.0
""
72.0
""
2672.0
254.0
""
""
""
""
""
""
""
""
1939.0
""
20.0
""
421.0
210.0
""
307.0
""
20.0
46.0
""
83.0
""
162.0
""
""
""
141.0
""
""
""
60.0
""
""
28.0
""
34.0
""
34.0
""
100.0
415.0
""
""
""
""
47.0
""
""
96.0
""
""
58.0
""
""
""
55.0
""
""
""
""
""
172.0
""
""
""
""
""
""
""
""
""
""
""
""
57.0
""
""
""
""
""
81.0
""
""
""
""
""
""
""
576.0
""
""
""
""
30.0
""
20.0
""
""
""
""
""
""
""
""
""
312.0
""
50.0
""
""
""
""
""
""
""
""
6806.0
""
""
""
39.0
42.0
""
""
""
""
""
676.0
""
291.0
""
""
""
""
""
24.0
""
""
""
""
27.0
""
42.0
170.0
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
104.0
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
