coll_hisp_pooled_n
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
52.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
137.0
""
""
""
""
""
""
""
""
""
""
""
""
""
50.0
""
""
""
""
""
""
""
""
""
""
""
""
""
56.0
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
103.0
""
""
""
""
""
""
""
""
""
""
23.0
43.0
""
""
""
205.0
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
39.0
""
42.0
60.0
105.0
39.0
""
""
182.0
32.0
33.0
27.0
131.0
""
123.0
499.0
7360.0
""
""
27.0
33.0
604.0
272.0
44.0
""
67.0
67.0
22.0
55.0
163.0
106.0
""
2772.0
""
""
""
54.0
29.0
48.0
21.0
""
41.0
""
""
527.0
""
51.0
249.0
46.0
""
45.0
137.0
""
34.0
""
51.0
""
25.0
4963.0
79.0
173.0
""
548.0
84.0
""
79.0
""
71.0
""
629.0
""
266.0
5748.0
67.0
29.0
24.0
24.0
""
75.0
""
811.0
""
""
69.0
63.0
464.0
24.0
36.0
""
25.0
90.0
40.0
75.0
111.0
34.0
376.0
309.0
""
""
24.0
""
24.0
8716.0
28.0
""
23.0
322.0
""
61.0
3701.0
62.0
117.0
39.0
29.0
""
126.0
""
63.0
54.0
""
""
39.0
""
""
251.0
56.0
273.0
183.0
49.0
62.0
102.0
44.0
""
""
105.0
""
""
""
199.0
""
""
85.0
33.0
42.0
33.0
21.0
""
72.0
26.0
""
25.0
""
""
790.0
25.0
32.0
426.0
""
""
""
""
""
114.0
445.0
159.0
""
397.0
50.0
""
42.0
26.0
369.0
106.0
""
""
43.0
65.0
""
59.0
1947.0
30.0
""
51.0
35.0
""
84.0
72.0
106.0
34.0
438.0
52.0
""
167.0
33.0
""
""
131.0
43.0
""
31.0
54.0
56.0
37.0
""
""
""
372.0
""
""
73.0
""
""
""
224.0
""
448.0
22.0
""
""
36.0
48.0
2663.0
366.0
""
85.0
""
76.0
397.0
1768.0
""
""
24.0
""
173.0
391.0
24.0
395.0
38.0
45.0
85.0
28.0
1826.0
105.0
""
218.0
42.0
167.0
491.0
131.0
71.0
65.0
32.0
35.0
""
33.0
113.0
""
44.0
60.0
50.0
""
238.0
""
""
""
""
""
""
""
""
""
""
""
864.0
""
""
""
""
43.0
""
296.0
""
52.0
""
289.0
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
297.0
""
""
""
""
""
""
""
""
""
""
""
""
""
111.0
""
""
""
""
""
""
""
1060.0
23.0
""
""
""
""
""
""
""
""
""
""
""
""
71.0
""
""
""
""
""
""
""
""
""
91.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
358.0
""
""
""
""
""
""
""
""
""
""
""
48.0
73.0
""
""
""
""
""
""
""
""
49.0
147.0
""
""
""
84.0
""
""
""
""
46.0
22.0
""
""
""
72.0
25.0
""
""
""
30.0
""
""
77.0
93.0
""
""
""
23.0
""
42.0
""
""
""
""
273.0
""
""
""
60.0
""
199.0
104.0
""
181.0
""
49.0
46.0
""
224.0
""
131.0
20.0
39.0
""
807.0
131.0
""
""
48.0
""
26.0
32.0
""
""
508.0
""
93.0
""
352.0
192.0
""
142.0
""
69.0
77.0
""
683.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
103.0
""
""
""
""
""
""
""
138.0
39.0
""
""
""
23.0
""
29.0
""
""
""
""
""
""
""
45.0
""
138.0
""
22.0
""
""
""
22.0
23.0
""
""
""
840.0
""
""
""
64.0
23.0
""
""
""
""
""
163.0
""
52.0
""
22.0
""
""
""
37.0
""
""
""
""
68.0
""
39.0
170.0
""
""
48.0
""
28.0
""
""
33.0
""
""
30.0
""
""
""
131.0
""
56.0
""
""
""
""
""
72.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
