stayhome_asian_female_n
""
""
""
""
""
""
""
""
""
474.0
""
""
""
""
""
""
""
""
""
""
""
""
""
192.0
""
""
""
""
""
""
""
""
""
""
""
""
""
223.0
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
87.0
""
""
""
""
""
""
""
""
""
""
""
189.0
""
""
""
517.0
""
""
45.0
45.0
""
""
""
""
""
""
22.0
""
""
""
61.0
25.0
""
""
30.0
23.0
""
""
""
""
""
""
""
""
""
240.0
784.0
""
""
""
27.0
238.0
94.0
""
""
""
""
""
""
""
20.0
""
71.0
""
""
""
""
""
""
""
""
""
""
""
1132.0
""
""
""
""
""
""
72.0
""
""
""
""
""
""
3225.0
""
""
""
731.0
""
""
""
""
""
""
41.0
""
33.0
276.0
""
""
""
""
""
""
""
2106.0
""
""
""
""
249.0
""
""
""
""
""
""
28.0
35.0
""
41.0
""
""
""
""
""
""
6673.0
""
""
""
20.0
""
""
164.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
350.0
""
""
29.0
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
98.0
""
""
60.0
""
""
""
""
""
49.0
""
""
""
61.0
""
""
""
""
173.0
""
""
""
""
""
""
""
171.0
""
""
39.0
""
""
24.0
""
""
""
135.0
""
""
55.0
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
2104.0
77.0
""
""
""
""
52.0
835.0
""
""
""
""
""
""
""
36.0
""
""
""
""
29.0
""
""
106.0
""
""
270.0
""
""
""
""
""
""
""
""
""
""
49.0
""
""
189.0
""
""
""
""
""
""
""
""
""
""
""
796.0
""
""
""
""
""
""
141.0
""
22.0
""
102.0
""
""
""
100.0
""
""
""
""
""
""
""
""
""
""
""
71.0
""
""
""
""
482.0
""
""
23.0
""
""
""
""
""
""
""
""
""
""
353.0
""
""
""
""
""
""
""
4449.0
""
""
""
""
27.0
""
""
""
""
""
""
""
35.0
356.0
""
""
""
47.0
""
""
""
""
""
415.0
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
34.0
630.0
""
""
""
57.0
""
""
""
""
""
""
""
59.0
87.0
""
""
20.0
""
""
""
""
""
131.0
262.0
""
""
38.0
196.0
44.0
""
""
""
140.0
25.0
""
""
""
138.0
33.0
""
""
42.0
50.0
27.0
""
188.0
251.0
""
""
""
54.0
""
79.0
57.0
""
""
41.0
1086.0
""
""
""
""
""
160.0
""
24.0
481.0
""
72.0
""
""
35.0
""
21.0
31.0
127.0
""
5580.0
447.0
""
""
31.0
""
20.0
""
25.0
""
1252.0
""
64.0
""
1439.0
279.0
""
397.0
""
31.0
148.0
24.0
62.0
""
29.0
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
78.0
""
""
""
""
""
""
""
""
""
""
45.0
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
217.0
""
""
41.0
38.0
""
""
""
392.0
23.0
""
""
33.0
116.0
""
31.0
""
""
""
""
""
""
""
20.0
""
67.0
""
134.0
""
""
""
88.0
243.0
""
""
""
862.0
20.0
""
""
172.0
47.0
""
""
""
52.0
""
82.0
""
70.0
""
29.0
""
""
""
175.0
""
""
""
""
29.0
""
43.0
264.0
""
""
140.0
63.0
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
