jail_asian_male_n
214.0
""
""
""
""
""
""
1602.0
""
""
""
40.0
""
""
76.0
138.0
35.0
""
77.0
""
""
""
""
""
""
""
""
287.0
""
""
37.0
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
273.0
89.0
""
""
""
""
126.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
45.0
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
128.0
22.0
""
""
""
""
27.0
""
""
""
""
""
""
""
128.0
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
116.0
""
""
""
""
""
""
""
""
388.0
34.0
46.0
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
20.0
""
63.0
""
34.0
""
""
""
""
""
""
145.0
""
""
""
886.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
211.0
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
258.0
""
""
""
""
""
""
""
""
""
""
""
55.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
268.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
127.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
2994.0
""
20.0
""
""
""
""
""
""
""
""
""
""
553.0
""
41.0
""
""
25.0
""
20.0
275.0
43.0
143.0
53.0
""
527.0
3580.0
564.0
949.0
26.0
54.0
1365.0
244.0
1978.0
131.0
766.0
3729.0
1103.0
1320.0
355.0
872.0
27.0
913.0
106.0
941.0
62.0
445.0
""
""
""
""
50.0
""
32.0
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
30.0
""
""
45.0
""
""
""
""
""
""
272.0
""
1624.0
164.0
28.0
25.0
39.0
33.0
""
""
25.0
""
""
313.0
472.0
""
""
""
21.0
""
""
20.0
59.0
6528.0
""
24.0
""
702.0
""
3566.0
5209.0
46.0
123.0
367.0
40.0
237.0
""
36.0
""
47.0
12976.0
72.0
1158.0
829.0
20.0
119.0
127.0
""
""
""
45.0
1602.0
39.0
20.0
84.0
81.0
""
""
24.0
1458.0
""
""
63.0
""
""
""
""
""
""
""
""
""
57.0
162.0
60.0
""
""
""
""
207.0
""
""
""
""
39.0
""
54.0
230.0
""
""
79.0
""
""
160.0
""
146.0
""
103.0
""
""
""
""
462.0
""
22.0
""
24.0
""
""
""
76.0
""
""
""
20.0
""
""
""
""
""
""
990.0
""
23.0
""
28.0
53.0
""
100.0
127.0
""
""
""
""
""
61.0
""
45.0
20.0
25.0
23.0
63.0
""
""
""
53.0
""
""
""
""
""
60.0
""
741.0
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
45.0
""
29.0
27.0
""
""
""
235.0
""
""
32.0
53.0
""
""
""
""
941.0
""
""
87.0
23.0
48.0
""
889.0
""
""
25.0
131.0
""
502.0
33.0
""
""
""
""
""
""
""
""
""
""
101.0
""
42.0
""
90.0
234.0
""
50.0
""
60.0
""
""
41.0
""
317.0
""
""
""
""
""
""
""
""
""
53.0
""
""
45.0
""
""
""
""
""
95.0
308.0
62.0
""
""
""
""
82.0
""
27.0
""
61.0
""
""
""
""
""
""
""
""
""
138.0
""
""
""
""
255.0
""
110.0
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
776.0
""
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
""
397.0
""
27.0
""
""
""
""
83.0
421.0
""
""
35.0
""
""
39.0
37.0
""
""
""
""
63.0
""
24.0
""
""
189.0
""
46.0
22.0
211.0
""
1527.0
45.0
""
""
32.0
""
""
""
1001.0
""
38.0
41.0
647.0
""
27.0
""
219.0
31.0
""
737.0
41.0
33.0
""
""
87.0
367.0
""
""
""
""
""
208.0
225.0
718.0
""
117.0
""
""
56.0
""
""
""
""
""
""
96.0
330.0
22.0
68.0
289.0
114.0
28.0
""
33.0
""
65.0
1373.0
""
195.0
""
""
2371.0
""
""
30.0
""
""
""
""
""
""
""
""
48.0
""
131.0
""
214.0
""
105.0
39.0
681.0
58.0
""
40.0
""
43.0
""
""
34.0
167.0
""
153.0
""
""
""
""
""
""
""
52.0
""
""
40.0
""
197.0
""
""
59.0
""
""
""
""
""
124.0
""
""
""
""
""
25.0
27.0
194.0
""
198.0
50.0
""
""
101.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
69.0
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
29.0
25.0
""
""
""
""
""
""
""
""
""
26.0
""
""
499.0
""
""
""
""
""
""
""
""
""
""
""
""
""
203.0
""
""
""
""
""
""
""
""
""
""
""
""
""
202.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
83.0
""
""
""
""
""
""
""
""
""
""
""
195.0
""
""
""
538.0
""
""
40.0
46.0
""
""
""
""
""
""
35.0
""
""
""
68.0
21.0
""
""
27.0
26.0
""
""
""
""
""
""
""
""
""
232.0
835.0
""
""
""
27.0
270.0
108.0
""
""
""
""
""
""
""
37.0
""
91.0
""
""
""
""
""
""
""
""
""
""
""
1240.0
""
""
""
""
""
""
67.0
""
""
""
""
""
""
3436.0
""
""
""
727.0
""
""
""
""
""
""
46.0
""
21.0
264.0
""
""
""
""
""
""
""
2374.0
""
""
""
""
282.0
""
""
""
""
""
""
30.0
47.0
""
54.0
""
""
""
""
""
""
7309.0
""
""
""
26.0
""
""
136.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
342.0
""
""
49.0
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
129.0
""
""
97.0
""
""
""
""
""
60.0
""
""
""
77.0
""
""
""
""
176.0
22.0
""
""
""
""
""
""
166.0
""
""
46.0
""
""
30.0
""
""
""
167.0
""
""
58.0
""
""
""
""
""
""
""
36.0
""
""
""
""
""
27.0
""
""
""
""
""
""
72.0
""
""
""
""
""
""
""
2267.0
77.0
""
""
""
""
50.0
878.0
""
""
""
""
""
""
""
43.0
""
""
""
""
33.0
""
""
126.0
""
""
280.0
""
""
""
""
""
""
""
""
""
23.0
58.0
""
""
171.0
""
""
""
""
""
""
""
""
""
""
""
798.0
""
""
""
""
""
""
107.0
""
21.0
""
112.0
""
""
""
99.0
""
""
""
""
""
""
""
""
""
""
""
66.0
""
""
""
""
510.0
""
""
""
""
""
""
""
""
""
""
""
""
""
355.0
""
""
20.0
""
""
""
""
4811.0
""
""
""
""
28.0
""
""
""
""
""
""
""
43.0
401.0
""
""
""
39.0
""
""
""
""
""
476.0
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
37.0
715.0
""
""
""
66.0
""
""
""
""
""
""
""
64.0
104.0
""
""
""
""
""
""
""
""
112.0
304.0
""
""
26.0
201.0
32.0
""
""
""
148.0
39.0
""
""
""
142.0
44.0
""
""
35.0
60.0
24.0
""
201.0
298.0
""
""
20.0
43.0
""
72.0
51.0
""
""
35.0
1127.0
""
""
""
""
""
183.0
29.0
29.0
475.0
""
64.0
""
""
63.0
""
28.0
33.0
134.0
""
5950.0
482.0
""
""
27.0
""
22.0
""
""
""
1338.0
""
68.0
""
1533.0
233.0
""
378.0
""
34.0
151.0
29.0
69.0
""
24.0
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
96.0
""
""
""
""
""
""
""
""
""
""
48.0
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
227.0
""
""
43.0
37.0
""
""
""
404.0
""
""
""
39.0
120.0
""
51.0
""
""
""
""
""
""
""
""
""
65.0
""
171.0
""
""
""
95.0
251.0
""
""
""
942.0
""
""
""
226.0
45.0
""
""
""
63.0
""
95.0
""
55.0
""
31.0
""
""
""
218.0
""
""
""
""
23.0
""
37.0
228.0
""
""
166.0
71.0
""
""
""
""
""
""
""
""
""
""
33.0
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
