kir_native_hisp_male_mean_se
""
0.039642524
0.032928333
""
""
0.040761348
""
""
""
""
""
0.049862292
""
0.051427457
0.047217529
""
0.053944461
""
0.053402651
0.050967596
""
0.035922121
""
""
0.074933864
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046326868
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03863864
""
""
""
""
""
""
0.046187907
""
""
0.032131534
0.031413577
""
""
""
0.045754191
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03324239
""
""
0.050062224
""
0.041268125
""
0.059248444
0.023014812
""
""
""
0.026902117
""
""
""
""
0.024745692
0.02455497
0.070887566
""
0.056203336
0.042017981
""
""
0.032727465
0.034290347
""
0.027075326
""
""
0.013815042
0.03757412
""
""
""
""
0.056508034
0.010186391
""
""
0.0097146807
0.026262196
""
""
""
""
""
""
""
""
0.060632169
0.042554531
""
0.035020966
""
""
0.010843862
0.0053298585
""
""
0.03453413
0.054002319
0.029330082
""
""
""
""
""
""
0.040409155
""
""
0.028361918
0.023394218
0.014395605
0.03296807
0.042443015
0.053111214
0.038046353
0.037634775
0.036793619
0.010174153
0.033380877
0.06620013
""
""
0.034065716
""
0.026657389
0.043813955
0.028271981
""
0.046333339
0.027165925
0.038469341
0.023273336
0.060465302
0.016399883
""
""
0.045484778
0.0048693856
0.020303281
0.054004401
0.017295269
""
0.013761957
0.036885068
0.017004957
0.0086141611
0.019122161
0.023676783
0.012441574
0.033056974
0.056772538
0.053505227
""
0.014578539
0.02690628
0.054495946
""
0.035804998
0.041418795
0.03749175
0.032039545
0.011367846
0.040142197
0.0364208
0.0059394762
0.039867841
0.0032611361
0.015650293
0.024132134
""
0.010631416
0.022675894
0.028530227
0.037818268
0.018920854
0.02305341
0.0090876911
0.0045157056
0.0053829569
0.019643025
0.011006988
0.0042132139
0.019595142
0.031843025
0.058078781
0.016186515
0.034973968
""
0.022154097
0.019021807
0.020160077
0.01875188
0.026724273
0.029772758
0.013794083
0.049251072
0.034686867
0.020229103
0.056360565
""
0.043763772
0.033075668
0.034883857
0.012655766
0.03228816
0.012606661
0.0065644621
0.0051731677
0.034185998
0.02087713
0.030716207
0.029522242
0.021226453
0.02782887
0.067118324
0.034127422
0.04161473
0.04846929
0.012364239
0.073442265
0.024213659
0.049463883
0.03576754
""
0.022587314
""
""
""
""
""
""
0.067630894
""
""
""
""
""
0.040447455
""
""
0.043633502
""
0.03921397
""
0.056909177
""
""
""
""
0.030614311
""
""
0.047714271
""
0.077467792
""
""
0.048443347
0.049359374
0.071108833
0.055158459
0.0404322
""
0.010924139
0.042394239
0.025807381
0.015533193
0.010697233
0.03895152
0.045930199
0.018041048
0.005485863
0.026987648
0.0045107496
0.023380291
0.0062966696
0.020015186
""
0.017903676
0.017793918
0.048058517
0.020462368
0.024007631
0.02922279
0.032074895
0.014691241
0.02660376
""
0.035387874
0.041459028
""
""
""
0.021404117
0.0089637497
0.025476838
0.020381367
""
""
0.067171276
0.064539686
""
0.0318183
0.026947806
""
""
0.022568272
0.032924671
0.024811113
0.054163039
0.040128063
0.0084801158
0.0082697719
0.0050595645
0.01411385
0.0054991455
0.0056597283
0.038073722
""
""
0.016997155
0.014170798
0.0054827416
0.0083946176
""
""
0.0059833708
0.012318316
0.010486725
0.002282988
0.054207541
""
0.022563504
0.039880101
0.019869708
0.053896856
0.028092515
0.011016075
0.049330931
0.013035417
0.037960049
0.015780723
0.016064208
""
""
0.03161921
""
""
""
0.044449959
""
0.0080184303
