kir_24_natam_male_n
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
""
32.0
""
""
""
""
""
23.0
""
""
25.0
21.0
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
217.0
20.0
""
""
""
""
""
67.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
33.0
""
""
""
""
""
""
""
""
""
""
27.0
""
""
55.0
""
""
""
""
27.0
""
""
""
""
""
""
238.0
72.0
""
""
""
""
28.0
81.0
""
50.0
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
70.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
66.0
""
""
""
""
""
40.0
27.0
65.0
72.0
""
51.0
""
""
""
""
""
53.0
""
""
325.0
89.0
""
""
23.0
""
37.0
50.0
""
""
268.0
""
53.0
""
203.0
154.0
37.0
97.0
""
""
118.0
""
195.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
31.0
137.0
""
20.0
""
""
""
""
""
34.0
""
""
28.0
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
22.0
""
""
68.0
181.0
""
""
""
84.0
""
""
""
""
""
""
""
""
""
""
""
""
64.0
73.0
""
""
""
""
22.0
""
""
""
37.0
""
""
23.0
""
""
""
""
""
""
""
105.0
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
