kfr_imm_white_male_mean_se
""
""
""
""
""
""
""
""
""
""
0.053191245
""
""
""
""
""
0.050890375
0.068516396
0.018541573
""
""
""
0.027632322
""
""
""
""
""
0.049934503
""
""
""
""
""
""
""
0.041811604
""
0.029992349
""
""
0.019107595
""
""
""
""
""
""
0.01352227
""
""
0.048879519
""
""
""
""
""
""
""
""
""
""
""
""
0.039956801
""
""
0.025900697
0.0096118916
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02695993
0.035516176
0.020991558
0.06367559
""
""
""
0.055093396
0.038142651
0.013378939
0.042163741
0.044985596
""
""
0.031899862
""
0.025735222
0.067340799
0.04301808
""
0.047047641
0.036075618
0.047437459
0.034229252
""
0.01843044
0.057098534
""
0.067013055
0.018606575
0.039487422
""
""
""
0.061685275
""
0.063221939
0.039562404
0.044287007
""
0.035547033
""
""
""
""
""
""
""
""
""
""
""
""
0.043464061
""
""
0.015671974
""
0.012796634
""
""
""
0.038835969
""
""
""
""
""
0.061256655
0.019972593
0.02640429
0.044553537
0.03291285
0.008562413
0.028966799
0.039836347
""
0.044469781
""
""
""
""
""
""
""
""
0.033265036
""
""
0.032672632
""
""
""
""
""
0.036433432
""
0.01691502
0.011523572
0.0097452961
0.04921113
0.031621154
0.035742093
0.044528216
0.024898941
0.057635672
""
0.076285414
0.060521282
0.039419845
0.014873669
0.054857887
0.046511203
0.049005009
""
""
0.020462871
""
""
""
""
""
""
""
""
""
""
""
""
0.032537106
""
""
0.034637813
""
""
""
""
""
""
""
""
0.040606745
""
""
0.044371832
0.045323819
""
""
""
0.036308013
0.038805041
""
""
""
""
0.018575484
""
0.066229284
""
0.041320305
""
""
""
0.022496078
""
0.008198889
""
0.015714409
0.042647805
""
0.056007501
0.028323296
""
0.074435636
0.054036263
0.04224854
""
0.019665411
""
""
0.038163699
""
""
""
""
0.014642279
0.0091392323
0.029231828
0.02534537
""
""
""
""
""
0.045584016
0.038320322
""
""
0.034764942
0.047089342
0.035543114
""
0.041428763
0.015414959
0.021301089
0.013667609
0.028179895
0.0083993217
0.0088595618
0.055243012
""
""
0.020613709
0.018228276
0.0068776854
0.011026917
""
""
0.0083407518
0.040171579
0.017005874
0.0037458749
0.065908648
0.053181317
0.047363319
""
0.017213719
0.049885333
0.029277762
0.0095602563
""
0.014094287
0.058486503
0.037974112
0.024984598
""
""
0.037797168
""
""
""
0.025231613
0.047789391
0.0068871309
