kir_imm_white_pooled_mean
0.55214101
0.57642227
0.54323828
0.57572532
0.43910319
0.49498472
0.48868683
0.55984575
0.55610609
0.53792423
0.53763229
0.50963777
0.55503953
0.55760312
0.51142126
0.61681038
""
0.45035401
""
""
""
0.49248362
0.53921372
0.54496807
