kir_native_black_pooled_mean
""
""
""
""
""
""
""
""
0.4988251
""
""
""
""
""
""
0.58771354
""
""
0.50883722
0.51817721
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44912934
0.43707865
""
""
""
0.42522001
""
""
""
""
""
0.43438324
""
""
""
""
""
""
0.41642821
0.43250474
""
0.40462881
""
""
0.42117384
""
""
""
""
""
""
0.44153234
""
""
0.42239928
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48659566
0.47100174
""
""
""
""
0.44805846
""
""
""
""
""
""
0.48794568
""
""
0.43292341
0.44124833
0.39749905
0.44612706
0.48049483
""
0.40853208
0.3826502
0.45134205
0.44966084
0.44268492
0.45995349
""
""
0.43187419
""
0.41979191
""
0.39341113
""
0.45158505
0.4036189
0.39696088
0.48244548
0.3945027
0.41824639
0.41865137
""
0.39043927
0.45057505
0.39872786
""
""
""
0.53700584
""
0.46713263
0.41985255
0.43345439
0.48609275
0.40093771
0.45539582
""
""
""
0.43793252
0.50026143
""
""
0.39326641
""
""
""
0.43165174
0.4089542
0.41573414
0.44632569
""
0.46637729
0.47218674
""
""
0.43758482
""
""
""
""
""
""
0.44140309
0.45842364
0.42338973
0.46354175
0.4469085
0.43921342
0.40037253
0.38303691
0.39354128
""
""
""
0.44835177
""
0.48678628
""
0.47650796
0.42252955
""
""
0.44048986
""
""
0.37045148
0.43514803
""
0.41741517
0.42681661
0.41808304
0.4331761
0.4426581
0.43970224
0.4206143
0.43718949
0.41032577
0.42944366
0.48638934
0.28334445
0.44559443
0.38759416
0.41393715
0.43641314
0.43392783
0.39038751
0.43465912
0.42457187
""
0.4875955
""
""
""
""
""
""
""
""
""
""
""
""
0.44462803
""
""
0.44527254
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47243148
""
0.61318982
""
0.57490814
""
""
""
0.44874293
""
0.44738799
""
0.44275725
""
""
""
0.41665342
""
0.44645625
""
""
""
0.48910183
""
""
""
""
""
""
""
0.56798905
0.47112545
""
0.46885246
""
""
""
""
""
""
0.41983837
""
""
0.48504716
""
""
""
""
0.44238299
0.44987759
0.4253557
0.42893961
0.42931071
0.50336617
""
""
""
0.45273834
0.45673168
0.45890111
0.41309085
""
""
0.45619547
0.44655672
0.43051693
0.43867195
""
""
""
""
0.42177939
""
0.50242341
0.44041133
""
0.47333294
""
0.40252972
0.50685054
""
""
""
""
""
""
0.43724912
""
0.44866645
