hours_wk_white_female_mean
24.804642
29.01915
27.679974
28.063572
""
23.719921
""
25.928654
""
26.01037
27.304781
25.186083
28.534224
26.376976
24.889172
26.322874
""
""
29.136244
28.95322
33.265491
29.837255
24.743872
29.349358
28.14222
25.189569
30.362917
27.910326
32.489006
29.088303
25.924545
29.038477
28.956106
28.352581
""
27.867935
22.042562
""
""
""
""
29.411352
25.938349
26.173672
28.904394
25.820095
28.939356
27.149525
26.84577
26.281647
28.402946
26.610134
""
26.871656
27.075193
""
26.997629
30.505306
25.769087
28.355886
24.147827
31.037693
28.136431
26.685999
""
31.197149
28.655731
28.427393
28.010874
28.370111
26.12487
27.506218
29.279842
25.944866
26.625637
27.124283
27.34634
25.864985
27.253639
23.575336
26.000513
25.362289
24.846975
27.480461
27.093464
27.178429
26.372671
24.049276
""
26.34654
""
""
""
""
""
27.030886
30.231684
25.795937
33.05962
""
""
""
27.118502
23.848562
25.732529
29.015202
30.613474
28.030302
24.424377
25.853703
27.297295
27.619007
""
""
27.036497
""
32.739548
26.521227
30.726429
31.043373
""
26.39209
26.687252
26.548691
27.068954
27.04158
27.113136
""
27.839697
30.467587
26.569063
20.260473
29.685804
""
""
27.283287
28.024311
""
26.559229
22.239037
26.439266
25.394382
34.968815
26.755236
25.280039
25.95352
21.424448
35.94595
23.691883
23.854311
23.90646
22.592592
18.267033
18.234877
21.042772
25.170525
20.160334
""
16.827303
20.532152
18.753687
20.631737
26.672598
15.937961
26.829872
15.417675
22.076006
25.00778
25.277699
20.964863
18.660683
25.345152
25.120615
27.156281
22.270947
24.343252
23.868214
24.128866
25.748922
25.961752
26.268845
27.699469
26.240017
19.19315
34.912384
27.660843
27.51841
29.069275
24.763756
""
30.038488
27.325634
26.421804
28.595608
27.002434
28.446381
26.926271
22.068819
28.810638
25.39414
21.37373
24.630512
26.27371
25.971972
25.946407
20.860544
26.024639
25.247627
20.620838
29.071663
24.629133
""
24.092928
22.849052
22.983526
25.86355
26.736002
