kir_native_pooled_male_n
1285.0
14768.0
1240.0
2289.0
2431.0
1459.0
""
4340.0
105.0
""
114.0
131.0
85.0
140.0
503.0
199.0
241.0
390.0
95.0
""
1379.0
407.0
333.0
1640.0
251.0
695.0
238.0
607.0
693.0
270.0
""
125.0
2451.0
28.0
170.0
1288.0
1166.0
830.0
120.0
259.0
1741.0
1688.0
809.0
234.0
1310.0
29.0
7352.0
392.0
956.0
490.0
1793.0
138.0
78.0
630.0
7612.0
163.0
27342.0
578.0
8409.0
2413.0
145.0
2429.0
2943.0
476.0
1843.0
1220.0
1687.0
723.0
5796.0
984.0
132.0
2187.0
1048.0
138.0
647.0
39.0
6995.0
21062.0
3733.0
4887.0
170.0
121.0
519.0
851.0
358.0
1563.0
1917.0
103.0
128.0
2676.0
1429.0
2947.0
446.0
1954.0
6213.0
5789.0
10464.0
3751.0
21201.0
13438.0
775.0
245.0
149.0
4217.0
4964.0
25864.0
11784.0
""
298.0
17355.0
1627.0
4819.0
76668.0
1393.0
867.0
962.0
1059.0
7055.0
1269.0
2942.0
17948.0
821.0
10654.0
874.0
2415.0
3839.0
781.0
154.0
1775.0
37.0
129.0
159.0
1638.0
1163.0
33669.0
