jail_white_male_n
59.0
19508.0
63333.0
7991.0
13468.0
416.0
349.0
1260.0
1864.0
774.0
4099.0
4764.0
224.0
320.0
7583.0
3674.0
9003.0
1359.0
5717.0
16579.0
14001.0
22218.0
10328.0
57054.0
35085.0
2029.0
744.0
491.0
13343.0
14992.0
66579.0
33954.0
50.0
642.0
47176.0
3163.0
13338.0
188658.0
3332.0
1942.0
2538.0
3099.0
21093.0
2765.0
8231.0
55900.0
1992.0
30998.0
2385.0
6498.0
11202.0
1851.0
272.0
5819.0
54.0
213.0
285.0
5289.0
3056.0
100863.0
