jail_hisp_male_n
106.0
900.0
286.0
3500.0
219.0
9769.0
""
1282.0
302.0
234.0
737.0
""
3353.0
1084.0
423.0
126.0
""
133.0
1168.0
106.0
127.0
630.0
412.0
127.0
823.0
194.0
440.0
272.0
1233.0
921.0
812.0
1851.0
98.0
234.0
198.0
94.0
69.0
1478.0
341.0
24.0
20325.0
168.0
44.0
44.0
210.0
62.0
23.0
53.0
56.0
23.0
45.0
690.0
1015.0
""
""
40.0
43.0
55.0
""
49.0
202.0
15942.0
""
55.0
30.0
1493.0
177.0
5449.0
15887.0
201.0
288.0
454.0
122.0
1483.0
62.0
73.0
48.0
256.0
17615.0
141.0
2059.0
1225.0
47.0
185.0
199.0
24.0
""
32.0
49.0
5850.0
204.0
36.0
69.0
329.0
27.0
30.0
118.0
4639.0
36.0
""
200.0
""
""
""
""
""
31.0
""
22.0
53.0
188.0
80.0
176.0
49.0
""
67.0
23.0
177.0
85.0
""
""
""
56.0
38.0
201.0
1137.0
""
""
133.0
36.0
101.0
290.0
47.0
427.0
47.0
170.0
""
""
25.0
26.0
432.0
31.0
132.0
43.0
111.0
""
78.0
""
141.0
""
203.0
""
133.0
61.0
100.0
21.0
""
""
""
1118.0
""
25.0
55.0
84.0
139.0
""
440.0
126.0
""
28.0
41.0
""
30.0
127.0
""
177.0
39.0
117.0
90.0
159.0
35.0
91.0
""
44.0
30.0
78.0
""
""
""
205.0
40.0
861.0
""
""
23.0
207.0
54.0
98.0
39.0
""
""
""
""
""
""
""
""
31.0
120.0
""
""
""
""
""
""
""
""
94.0
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
94.0
""
""
""
107.0
36.0
132.0
26.0
28.0
""
""
260.0
""
21.0
97.0
120.0
22.0
46.0
""
29.0
1963.0
22.0
201.0
94.0
121.0
67.0
""
815.0
149.0
""
50.0
175.0
""
504.0
141.0
""
""
86.0
""
""
""
102.0
""
28.0
23.0
178.0
""
80.0
20.0
1018.0
1016.0
""
410.0
42.0
104.0
""
33.0
57.0
""
454.0
""
""
35.0
""
132.0
38.0
""
""
""
79.0
""
85.0
83.0
32.0
234.0
""
115.0
33.0
186.0
290.0
127.0
38.0
27.0
30.0
""
99.0
30.0
79.0
71.0
252.0
""
31.0
""
""
31.0
70.0
26.0
49.0
83.0
243.0
77.0
62.0
25.0
""
580.0
""
555.0
""
""
89.0
140.0
34.0
""
""
142.0
52.0
66.0
""
33.0
39.0
""
""
""
252.0
""
""
114.0
30.0
32.0
""
59.0
41.0
73.0
36.0
59.0
40.0
20.0
""
50.0
38.0
20.0
102.0
""
""
""
2330.0
54.0
57.0
40.0
""
87.0
53.0
49.0
109.0
""
""
92.0
34.0
36.0
110.0
168.0
81.0
1230.0
93.0
86.0
21.0
""
71.0
22.0
157.0
874.0
68.0
91.0
121.0
54.0
37.0
201.0
169.0
""
""
""
217.0
616.0
102.0
208.0
205.0
""
601.0
97.0
218.0
339.0
1675.0
44.0
1486.0
311.0
""
35.0
439.0
27.0
""
98.0
1558.0
""
360.0
149.0
519.0
""
85.0
25.0
1430.0
45.0
30.0
825.0
77.0
62.0
""
54.0
44.0
727.0
""
22.0
""
39.0
28.0
176.0
510.0
451.0
""
252.0
22.0
""
100.0
""
""
""
22.0
""
""
153.0
1174.0
33.0
284.0
1389.0
237.0
65.0
20.0
50.0
""
519.0
774.0
""
889.0
49.0
25.0
3747.0
118.0
""
85.0
22.0
""
""
""
""
""
31.0
""
68.0
46.0
100.0
""
559.0
28.0
189.0
87.0
2232.0
91.0
""
164.0
""
128.0
""
""
171.0
263.0
""
310.0
39.0
21.0
27.0
26.0
24.0
28.0
""
153.0
""
""
77.0
29.0
465.0
55.0
""
168.0
""
46.0
29.0
52.0
""
193.0
""
""
""
30.0
64.0
51.0
56.0
443.0
""
226.0
137.0
""
22.0
148.0
""
""
""
""
""
20.0
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
23.0
""
""
""
""
57.0
""
""
160.0
""
""
169.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
48.0
41.0
""
""
85.0
83.0
""
""
""
22.0
20.0
""
""
""
20.0
39.0
23.0
32.0
658.0
""
""
31.0
36.0
""
""
29.0
33.0
""
""
31.0
""
51.0
226.0
""
""
""
""
""
""
""
""
""
""
""
24.0
""
236.0
""
""
20.0
""
""
78.0
29.0
""
""
46.0
""
28.0
117.0
""
37.0
398.0
""
""
45.0
""
""
""
""
56.0
""
42.0
52.0
170.0
""
""
42.0
837.0
""
""
65.0
126.0
41.0
""
""
""
""
41.0
69.0
""
23.0
""
181.0
59.0
170.0
312.0
511.0
226.0
20.0
""
830.0
231.0
206.0
109.0
670.0
36.0
626.0
2022.0
31460.0
38.0
""
109.0
140.0
2583.0
1003.0
154.0
""
311.0
281.0
88.0
247.0
629.0
393.0
62.0
11228.0
59.0
""
35.0
224.0
132.0
205.0
90.0
26.0
137.0
""
76.0
2171.0
42.0
169.0
1033.0
148.0
""
140.0
551.0
""
124.0
30.0
143.0
51.0
104.0
20926.0
370.0
646.0
""
2187.0
243.0
28.0
337.0
""
294.0
104.0
2760.0
22.0
1080.0
23760.0
223.0
113.0
61.0
129.0
68.0
175.0
""
4004.0
27.0
55.0
358.0
232.0
2021.0
122.0
157.0
""
70.0
331.0
186.0
276.0
463.0
160.0
1676.0
1037.0
49.0
35.0
64.0
45.0
89.0
41037.0
143.0
""
73.0
1360.0
36.0
235.0
17258.0
182.0
489.0
162.0
142.0
50.0
504.0
51.0
261.0
233.0
""
""
157.0
79.0
""
1027.0
209.0
1285.0
747.0
199.0
257.0
426.0
224.0
""
""
393.0
44.0
""
20.0
921.0
31.0
73.0
305.0
156.0
165.0
118.0
107.0
25.0
331.0
97.0
27.0
107.0
47.0
""
3364.0
81.0
119.0
1744.0
""
49.0
""
53.0
""
599.0
1858.0
720.0
""
1821.0
215.0
21.0
146.0
63.0
1699.0
387.0
23.0
""
223.0
256.0
""
278.0
8463.0
147.0
""
195.0
163.0
43.0
401.0
248.0
448.0
122.0
1681.0
221.0
""
728.0
117.0
25.0
""
496.0
113.0
""
121.0
257.0
191.0
147.0
""
""
53.0
1506.0
65.0
33.0
294.0
""
50.0
23.0
828.0
""
1846.0
65.0
""
""
102.0
152.0
11529.0
1365.0
""
350.0
""
271.0
1783.0
7860.0
22.0
20.0
70.0
38.0
692.0
1568.0
132.0
1570.0
201.0
231.0
283.0
91.0
7213.0
549.0
28.0
794.0
195.0
674.0
2382.0
614.0
202.0
254.0
120.0
169.0
108.0
173.0
431.0
""
140.0
231.0
104.0
""
906.0
""
""
""
23.0
51.0
""
""
24.0
""
""
""
3539.0
""
51.0
30.0
41.0
171.0
42.0
1076.0
38.0
240.0
""
1089.0
""
""
""
67.0
""
22.0
""
""
""
""
20.0
38.0
22.0
31.0
""
69.0
""
""
""
""
1255.0
45.0
""
43.0
""
""
""
""
""
31.0
""
""
""
""
429.0
""
""
56.0
""
""
""
""
4436.0
72.0
""
21.0
23.0
75.0
""
27.0
""
""
""
""
27.0
51.0
295.0
21.0
""
31.0
46.0
""
23.0
""
""
""
497.0
""
""
""
""
23.0
""
32.0
""
""
""
""
""
25.0
""
""
27.0
""
""
114.0
1660.0
""
""
""
59.0
""
101.0
""
""
56.0
""
""
218.0
308.0
""
""
""
25.0
""
""
""
""
179.0
780.0
""
""
27.0
317.0
29.0
""
40.0
""
165.0
64.0
""
47.0
""
318.0
87.0
56.0
""
53.0
175.0
85.0
""
439.0
386.0
""
43.0
""
118.0
""
190.0
93.0
""
21.0
63.0
1150.0
38.0
""
47.0
292.0
34.0
835.0
486.0
78.0
744.0
22.0
190.0
219.0
""
937.0
""
576.0
115.0
158.0
28.0
3194.0
533.0
46.0
40.0
190.0
""
70.0
91.0
26.0
21.0
1857.0
""
431.0
""
1287.0
603.0
50.0
536.0
""
366.0
391.0
23.0
2821.0
""
71.0
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
31.0
""
42.0
63.0
""
""
""
""
27.0
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
25.0
25.0
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
35.0
""
27.0
""
346.0
""
""
49.0
30.0
21.0
57.0
""
502.0
130.0
24.0
""
21.0
66.0
""
108.0
""
33.0
27.0
23.0
""
""
""
151.0
29.0
552.0
""
76.0
""
20.0
""
73.0
79.0
23.0
""
""
3099.0
45.0
""
21.0
186.0
84.0
""
21.0
23.0
59.0
""
683.0
""
244.0
""
41.0
58.0
""
21.0
187.0
""
""
""
""
244.0
""
120.0
568.0
40.0
49.0
174.0
62.0
102.0
37.0
80.0
110.0
31.0
""
87.0
62.0
""
""
500.0
""
193.0
""
73.0
23.0
42.0
""
247.0
""
64.0
51.0
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
77.0
""
""
""
""
""
""
""
""
""
""
""
23.0
""
