jail_hisp_pooled_n
716.0
159.0
""
187.0
43.0
108.0
491.0
60.0
48.0
31.0
21.0
""
""
118.0
64.0
317.0
22.0
40.0
105.0
38.0
28.0
43.0
108.0
""
79.0
46.0
26.0
""
230.0
46.0
1607.0
1612.0
178.0
60.0
263.0
181.0
432.0
47.0
575.0
""
760.0
930.0
45.0
8089.0
5110.0
57.0
228.0
33.0
77.0
230.0
173.0
79.0
1057.0
336.0
200.0
1303.0
""
6141.0
170.0
4249.0
401.0
4727.0
""
1241.0
1014.0
6322.0
3562.0
""
""
707.0
40.0
42.0
52.0
""
147.0
535.0
30.0
551.0
111.0
470.0
175.0
40.0
30.0
47.0
60.0
264.0
""
31.0
26.0
517.0
50.0
1217.0
59.0
21.0
123.0
211.0
87.0
38.0
83.0
1614.0
213.0
52.0
""
166.0
383.0
639.0
31.0
2814.0
""
""
326.0
63.0
749.0
306.0
""
""
1317.0
66.0
68.0
103.0
76.0
27.0
216.0
23.0
458.0
188.0
21.0
675.0
229.0
2799.0
201.0
42.0
""
33.0
""
40.0
1701.0
""
36.0
1473.0
454.0
195.0
153.0
""
187.0
213.0
544.0
667.0
5893.0
56.0
""
666.0
24.0
63.0
58.0
""
108.0
75.0
37.0
169.0
26.0
46.0
72.0
255.0
""
""
41.0
68.0
1233.0
33.0
35.0
65.0
""
212.0
67.0
""
2580.0
20.0
20.0
48.0
48.0
24.0
24.0
307.0
""
""
""
""
""
92.0
""
92.0
118.0
""
29.0
58.0
56.0
34.0
30.0
144.0
""
68.0
204.0
24.0
269.0
100.0
""
43.0
""
189.0
""
1945.0
""
21.0
61.0
213.0
""
""
209.0
217.0
102.0
39.0
176.0
138.0
""
32.0
37.0
""
39.0
""
75.0
578.0
175.0
""
76.0
138.0
36.0
24.0
24.0
""
""
""
35.0
""
""
25.0
""
""
""
""
25.0
25.0
""
248.0
105.0
""
""
""
""
111.0
623.0
247.0
""
""
""
21.0
365.0
""
""
""
57.0
""
22.0
65.0
107.0
""
""
76.0
25.0
27.0
46.0
88.0
27.0
24.0
36.0
""
38.0
21.0
""
33.0
24.0
84.0
""
38.0
34.0
29.0
""
176.0
107.0
""
26.0
""
20.0
24.0
""
32.0
42.0
""
""
33.0
20.0
60.0
61.0
""
""
""
""
""
22.0
33.0
39.0
""
20.0
161.0
27.0
24.0
""
""
204.0
280.0
59.0
""
49.0
42.0
75.0
""
""
240.0
26.0
""
125.0
""
881.0
51.0
92.0
""
29.0
""
""
""
""
""
""
66.0
127.0
21.0
""
510.0
22.0
""
34.0
""
""
""
66.0
""
3077.0
342.0
284.0
160.0
""
60.0
57.0
117.0
""
65.0
30.0
""
100.0
23.0
""
""
38.0
""
33.0
""
35.0
""
""
20.0
""
142.0
""
25.0
""
""
25.0
""
180.0
85.0
""
361.0
41.0
343.0
""
""
30.0
44.0
""
23.0
609.0
34.0
20.0
61.0
1743.0
98.0
""
""
51.0
""
""
36.0
62.0
58.0
101.0
39.0
24.0
55.0
""
""
61.0
""
35.0
641.0
37.0
40.0
""
""
""
""
298.0
""
25.0
""
20.0
""
""
""
158.0
124.0
""
""
""
""
38.0
""
""
72.0
132.0
""
40.0
""
""
""
""
177.0
""
28.0
""
""
""
""
""
""
106.0
22.0
""
""
""
""
118.0
""
""
""
""
""
""
""
""
568.0
113.0
""
""
""
""
""
122.0
""
""
170.0
""
""
66.0
""
""
""
46.0
""
175.0
29.0
29.0
396.0
30.0
557.0
""
21.0
137.0
2611.0
""
""
""
""
""
39.0
""
""
""
""
""
617.0
20.0
""
""
""
20.0
""
""
""
21.0
22.0
57.0
""
24.0
""
786.0
251.0
""
""
""
311.0
""
42.0
""
""
""
39.0
""
""
29.0
""
196.0
""
47.0
23.0
""
93.0
956.0
41.0
684.0
23.0
""
""
""
""
""
""
""
""
38.0
""
""
""
27.0
263.0
20567.0
280.0
526.0
""
""
307.0
106.0
""
491.0
22.0
232.0
62.0
29.0
4124.0
78.0
686.0
65.0
25.0
68.0
26.0
88.0
1066.0
203.0
596.0
174.0
31.0
2431.0
7723.0
2163.0
4231.0
328.0
2080.0
8742.0
918.0
16735.0
336.0
2244.0
8074.0
3284.0
2793.0
2408.0
10521.0
212.0
1853.0
641.0
7243.0
455.0
20317.0
34.0
2567.0
653.0
464.0
1475.0
28.0
6820.0
2143.0
851.0
255.0
""
292.0
2319.0
198.0
253.0
1312.0
851.0
275.0
1752.0
388.0
878.0
568.0
2523.0
1887.0
1583.0
3808.0
205.0
502.0
435.0
188.0
158.0
3092.0
761.0
55.0
43782.0
353.0
97.0
99.0
470.0
150.0
67.0
109.0
128.0
60.0
94.0
1430.0
2144.0
35.0
37.0
90.0
89.0
108.0
""
110.0
433.0
33707.0
22.0
103.0
71.0
3203.0
347.0
11131.0
33534.0
407.0
581.0
950.0
261.0
3139.0
136.0
161.0
95.0
532.0
36355.0
305.0
4282.0
2490.0
102.0
389.0
419.0
56.0
24.0
68.0
104.0
12027.0
421.0
84.0
157.0
734.0
66.0
68.0
242.0
9521.0
70.0
28.0
425.0
43.0
""
""
23.0
""
74.0
""
39.0
126.0
385.0
155.0
365.0
102.0
""
120.0
40.0
404.0
153.0
29.0
23.0
""
115.0
72.0
386.0
2384.0
24.0
31.0
284.0
88.0
199.0
626.0
86.0
861.0
92.0
357.0
""
""
73.0
45.0
950.0
65.0
308.0
84.0
227.0
23.0
160.0
""
313.0
45.0
446.0
""
285.0
116.0
207.0
45.0
41.0
21.0
28.0
2319.0
21.0
52.0
104.0
195.0
305.0
""
903.0
266.0
""
78.0
90.0
""
62.0
232.0
30.0
368.0
96.0
229.0
186.0
333.0
70.0
214.0
40.0
77.0
61.0
167.0
""
34.0
""
407.0
77.0
1836.0
20.0
""
47.0
430.0
108.0
183.0
106.0
21.0
""
""
""
""
""
""
""
79.0
212.0
""
""
""
""
""
""
""
""
215.0
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
34.0
""
36.0
""
""
76.0
182.0
""
30.0
27.0
215.0
60.0
255.0
50.0
65.0
36.0
28.0
570.0
29.0
46.0
216.0
247.0
52.0
106.0
29.0
62.0
4047.0
55.0
414.0
186.0
243.0
175.0
40.0
1854.0
310.0
28.0
94.0
365.0
25.0
1008.0
324.0
42.0
""
187.0
26.0
29.0
27.0
225.0
32.0
68.0
53.0
390.0
37.0
192.0
61.0
2068.0
2126.0
34.0
829.0
93.0
228.0
""
66.0
145.0
""
936.0
""
41.0
76.0
""
266.0
86.0
22.0
39.0
22.0
176.0
31.0
183.0
180.0
63.0
528.0
42.0
272.0
73.0
390.0
626.0
296.0
77.0
47.0
64.0
""
213.0
56.0
138.0
143.0
564.0
32.0
62.0
""
21.0
57.0
141.0
58.0
112.0
172.0
508.0
182.0
126.0
52.0
25.0
1201.0
""
1222.0
32.0
""
169.0
294.0
82.0
""
""
308.0
97.0
160.0
""
59.0
75.0
""
""
29.0
498.0
36.0
""
252.0
74.0
77.0
20.0
125.0
84.0
146.0
79.0
136.0
83.0
43.0
""
98.0
78.0
39.0
201.0
21.0
""
""
4844.0
124.0
126.0
91.0
34.0
167.0
112.0
101.0
254.0
25.0
""
195.0
70.0
63.0
242.0
343.0
160.0
2516.0
208.0
177.0
41.0
""
122.0
49.0
328.0
1852.0
140.0
197.0
269.0
97.0
76.0
472.0
386.0
""
""
23.0
437.0
1236.0
211.0
434.0
474.0
38.0
1393.0
175.0
447.0
719.0
3422.0
109.0
3180.0
656.0
""
74.0
929.0
67.0
""
206.0
3290.0
""
727.0
301.0
1123.0
40.0
165.0
46.0
3036.0
97.0
65.0
1708.0
153.0
125.0
""
112.0
114.0
1511.0
""
43.0
28.0
79.0
64.0
367.0
1083.0
979.0
""
569.0
60.0
""
259.0
""
""
30.0
45.0
28.0
23.0
349.0
2538.0
67.0
563.0
2971.0
516.0
129.0
40.0
102.0
34.0
1068.0
1571.0
29.0
1945.0
111.0
64.0
8127.0
253.0
""
167.0
37.0
33.0
""
27.0
37.0
49.0
59.0
35.0
158.0
89.0
225.0
32.0
1185.0
77.0
380.0
205.0
4771.0
220.0
28.0
320.0
""
232.0
""
26.0
320.0
545.0
""
625.0
81.0
40.0
60.0
46.0
52.0
62.0
22.0
339.0
36.0
25.0
167.0
66.0
976.0
116.0
""
357.0
38.0
107.0
53.0
99.0
22.0
404.0
""
37.0
21.0
64.0
141.0
106.0
128.0
924.0
35.0
496.0
287.0
22.0
34.0
328.0
""
32.0
""
""
25.0
38.0
""
""
34.0
""
""
""
""
45.0
""
""
28.0
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
68.0
39.0
""
""
""
""
111.0
""
""
334.0
""
""
345.0
""
""
""
""
""
""
""
""
""
""
28.0
""
26.0
""
113.0
97.0
28.0
""
158.0
176.0
23.0
""
47.0
53.0
51.0
""
22.0
""
47.0
84.0
44.0
53.0
1399.0
""
36.0
71.0
58.0
41.0
""
63.0
69.0
43.0
""
57.0
""
118.0
460.0
""
36.0
34.0
47.0
34.0
31.0
33.0
34.0
""
34.0
""
60.0
""
514.0
""
37.0
45.0
""
39.0
154.0
78.0
28.0
""
121.0
""
65.0
243.0
""
65.0
856.0
""
""
85.0
""
""
""
""
115.0
45.0
89.0
115.0
378.0
""
""
109.0
1727.0
21.0
""
141.0
274.0
91.0
""
32.0
""
""
81.0
133.0
""
47.0
22.0
371.0
127.0
335.0
636.0
1041.0
474.0
41.0
""
1793.0
417.0
382.0
206.0
1400.0
79.0
1263.0
4297.0
64842.0
79.0
""
212.0
294.0
5261.0
2170.0
317.0
23.0
619.0
606.0
216.0
507.0
1281.0
815.0
119.0
22966.0
107.0
33.0
64.0
453.0
251.0
414.0
164.0
54.0
233.0
33.0
149.0
4489.0
91.0
381.0
2125.0
305.0
36.0
331.0
1147.0
20.0
226.0
54.0
282.0
89.0
215.0
42794.0
715.0
1307.0
""
4655.0
504.0
54.0
707.0
""
622.0
218.0
5562.0
48.0
2164.0
48815.0
445.0
226.0
126.0
263.0
121.0
383.0
""
7967.0
66.0
99.0
778.0
496.0
4245.0
214.0
329.0
42.0
144.0
616.0
376.0
579.0
943.0
325.0
3449.0
2085.0
103.0
78.0
137.0
100.0
178.0
83603.0
267.0
40.0
142.0
2758.0
80.0
436.0
34946.0
370.0
919.0
345.0
251.0
116.0
1030.0
113.0
568.0
436.0
""
41.0
303.0
145.0
31.0
2168.0
418.0
2522.0
1552.0
395.0
504.0
888.0
415.0
32.0
""
827.0
98.0
""
33.0
1870.0
74.0
153.0
683.0
311.0
351.0
242.0
224.0
57.0
649.0
193.0
42.0
220.0
117.0
""
6834.0
165.0
231.0
3533.0
""
118.0
26.0
115.0
""
1196.0
3867.0
1457.0
27.0
3806.0
421.0
37.0
267.0
139.0
3481.0
843.0
48.0
""
412.0
479.0
30.0
538.0
17156.0
288.0
""
405.0
345.0
87.0
790.0
483.0
917.0
244.0
3496.0
444.0
28.0
1531.0
222.0
35.0
49.0
1046.0
239.0
""
231.0
535.0
384.0
307.0
""
31.0
123.0
3058.0
129.0
51.0
559.0
""
106.0
46.0
1778.0
36.0
3626.0
155.0
""
""
199.0
295.0
23657.0
2785.0
""
664.0
""
525.0
3677.0
16383.0
45.0
47.0
165.0
81.0
1409.0
3230.0
279.0
3210.0
416.0
448.0
551.0
234.0
14767.0
1166.0
52.0
1645.0
377.0
1345.0
4893.0
1181.0
412.0
507.0
259.0
340.0
239.0
327.0
884.0
""
317.0
470.0
240.0
""
1815.0
29.0
""
""
52.0
135.0
22.0
20.0
50.0
31.0
""
""
7256.0
33.0
93.0
59.0
96.0
374.0
118.0
2117.0
74.0
487.0
""
2296.0
21.0
23.0
27.0
146.0
""
43.0
""
""
20.0
22.0
50.0
74.0
52.0
58.0
41.0
157.0
""
""
20.0
""
2606.0
85.0
""
91.0
""
32.0
""
""
""
60.0
38.0
30.0
""
""
943.0
24.0
""
114.0
""
""
36.0
""
9052.0
162.0
""
36.0
45.0
164.0
""
65.0
23.0
""
22.0
""
47.0
113.0
629.0
49.0
""
61.0
115.0
""
52.0
""
""
""
1041.0
32.0
""
""
""
45.0
""
76.0
26.0
""
27.0
""
20.0
58.0
28.0
23.0
60.0
43.0
26.0
259.0
3351.0
26.0
""
""
123.0
""
192.0
""
""
123.0
21.0
""
451.0
639.0
""
""
""
63.0
38.0
27.0
""
""
355.0
1652.0
""
""
62.0
688.0
62.0
""
74.0
""
340.0
129.0
""
100.0
20.0
629.0
198.0
104.0
""
123.0
347.0
164.0
22.0
882.0
864.0
""
85.0
29.0
263.0
""
402.0
197.0
47.0
50.0
154.0
2482.0
74.0
31.0
101.0
581.0
68.0
1688.0
904.0
175.0
1515.0
54.0
400.0
434.0
""
1836.0
""
1150.0
258.0
340.0
75.0
6902.0
1112.0
109.0
91.0
366.0
""
161.0
187.0
58.0
45.0
3942.0
22.0
892.0
31.0
2738.0
1298.0
107.0
1045.0
""
758.0
834.0
50.0
5752.0
""
159.0
""
""
20.0
82.0
""
""
""
32.0
""
""
""
""
33.0
""
80.0
""
98.0
150.0
""
""
""
""
47.0
32.0
""
38.0
""
""
76.0
""
""
""
38.0
""
""
""
""
48.0
50.0
""
""
""
""
""
""
""
""
20.0
""
""
""
79.0
""
55.0
25.0
59.0
""
710.0
20.0
25.0
94.0
64.0
63.0
119.0
21.0
1014.0
258.0
48.0
41.0
42.0
133.0
""
204.0
""
54.0
56.0
45.0
28.0
""
35.0
317.0
57.0
1153.0
25.0
139.0
21.0
43.0
40.0
157.0
168.0
51.0
29.0
""
6526.0
89.0
44.0
47.0
384.0
185.0
""
56.0
54.0
123.0
31.0
1442.0
28.0
525.0
""
109.0
127.0
22.0
49.0
367.0
""
32.0
31.0
""
505.0
22.0
257.0
1201.0
100.0
86.0
357.0
129.0
205.0
73.0
173.0
234.0
73.0
""
189.0
135.0
24.0
22.0
1046.0
36.0
438.0
""
149.0
51.0
91.0
""
508.0
20.0
133.0
111.0
""
""
34.0
27.0
""
22.0
20.0
24.0
""
""
""
48.0
30.0
37.0
23.0
""
38.0
""
""
26.0
""
23.0
34.0
""
21.0
""
""
30.0
""
""
22.0
""
44.0
21.0
24.0
""
26.0
25.0
""
37.0
23.0
""
""
""
29.0
""
20.0
""
""
""
29.0
25.0
""
21.0
""
22.0
""
22.0
30.0
""
""
""
""
21.0
""
160.0
34.0
32.0
26.0
25.0
20.0
""
21.0
""
""
""
""
45.0
28.0
