proginc_black_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032024201
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.008543456
""
""
0.0099135637
""
""
""
""
""
""
0.00048944104
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0077498253
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020527976
0.002907075
0.009961959
""
""
""
""
""
0.011450852
0.0056846146
""
""
""
""
0.0056590554
""
""
""
""
""
""
-0.002750325
-0.00047165866
""
""
0.012295115
""
""
""
0.0068972846
""
""
""
""
""
""
""
-0.0019025822
""
""
0.040949807
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0016695302
""
0.0037480921
""
""
""
-0.002484665
""
""
""
""
""
""
""
-0.00020215166
0.00038332926
0.00051258761
0.002901983
0.0073320889
0.0015537167
0.0092523638
""
""
""
""
""
""
""
""
""
-0.0038455331
""
""
-0.0043583377
""
""
""
""
""
0.013410038
0.037557613
0.0050584022
0.0053381566
0.0030185531
0.028417222
0.0095730741
0.0086694872
0.011148941
0.0092155822
""
""
""
""
""
0.0069094216
""
-5.2338579e-05
0.019765317
""
""
-0.0013915877
""
""
""
""
""
""
""
""
""
""
""
""
0.0050070221
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021028817
""
""
""
""
""
""
""
0.002564115
""
0.010602286
""
0.010480111
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027629806
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018338706
0.021769078
0.013679555
-0.001387986
0.011112675
0.010601769
""
""
""
""
0.0070611672
0.0053083654
0.0095603988
""
""
0.0088910153
""
-0.0010117613
0.0044501331
""
""
""
""
0.0086182579
""
""
0.015364015
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0086260522
