kir_imm_white_male_mean
0.54572445
""
""
0.59360266
0.50866038
0.60049266
0.59467208
0.5760898
0.64361262
0.54205382
""
0.50088638
0.5728156
0.62482524
0.57649404
""
0.58577991
0.57715189
0.57776165
0.55607945
""
""
0.46642551
""
""
""
0.52844936
0.53943151
0.58868068
